"","GSM144202","GSM144203","GSM144204","GSM144205","GSM144206"
"PDS5A:212138_at",12.5360529002402,12.793461064728,12.3637788631212,12.2892984719035,12.2311911742627
"GCN1:212139_at",12.7408348261453,12.5416532526821,12.9626068591211,12.80811954099,12.6684861498005
"PDS5A:212140_at",12.4818246533866,12.9382931441517,12.1666338592993,12.2046322740999,12.3433245362361
"MCM4:212141_at",12.2529019204503,11.9288144341633,12.098064990775,12.0578902162539,11.4092318065854
"MCM4:212142_at",12.1708952381889,11.5413386579708,11.858097587537,11.7541359027503,11.1120484795286
"IGFBP3:212143_s_at",7.98811658476014,7.39059890555246,8.30651744524982,8.73165844875181,7.21042783040149
"SUN2:212144_at",9.45512169355147,10.8432929733336,9.97154355395077,10.1867332891289,10.2295398577395
"MRPS27:212145_at",13.4432414355017,13.0867996856235,13.1518410629308,13.2674158259841,13.0158331642693
"PLEKHM2:212146_at",10.1336559926912,9.91229058335111,9.7099453802325,10.2633865833141,9.94719858426206
"SMG5:212147_at",9.17791779219584,8.95070169008901,8.08852325661663,9.01652974824349,9.14720492494223
"PBX1:212148_at",9.92510932390122,10.2915160757846,10.2095752097269,10.0689126008793,10.7037305780561
"EFR3A:212149_at",12.9232903403725,13.5295647634434,13.4228137846873,13.1661944725361,13.6724032416944
"EFR3A:212150_at",11.8370365435173,12.2983203734235,12.0056596337634,11.981032058361,12.1242505797869
"PBX1:212151_at",10.0990847608919,9.50481898763284,10.4882418427773,10.2970308839622,10.4885431260698
"ARID1A:212152_x_at",12.3451002635718,12.143733959269,12.3053777856275,12.093417564388,12.0425143861402
"POGZ:212153_at",11.536538639796,11.6962286076488,11.1817734388088,10.9776376904059,11.0067468324406
"SDC2:212154_at",6.16591193893569,5.97498811199193,5.69766263347052,6.29278174922785,4.68929916053589
"RNF187:212155_at",11.8042117065691,12.3072862068722,12.0861694053045,11.5699505193563,12.0525680508042
"VPS39:212156_at",9.89193555786198,9.96231765494231,9.7460103815487,9.91079261307751,9.5808238499628
"SDC2:212157_at",9.02624677264819,8.0698525111258,9.01402047031493,9.46943831980764,8.80380823450765
"SDC2:212158_at",4.37851162325373,4.41278152533848,5.59693514238723,4.92124588858559,4.23266075679027
"AP2A2:212159_x_at",12.336562347403,12.6413292617457,12.3840282145742,12.5480994169784,12.3542218283009
"XPOT:212160_at",11.9816029564135,12.0633950812885,11.8342735152347,11.9248496094825,12.0934835901101
"AP2A2:212161_at",10.0971103592687,10.0211187864132,10.3596397620011,10.2638560195961,10.3989574087064
"KIDINS220:212162_at",9.69801006153743,9.53974042572622,8.68088692071969,9.52356195605701,9.52630360620646
"KIDINS220:212163_at",10.7619666953821,10.9231046007921,10.6453882394983,10.7702509273949,10.5577508717625
"TMEM183B///TMEM183A:212164_at",10.6565142468186,10.8425074911773,10.6620452387858,10.7862696276485,11.003728714297
"TMEM183B///TMEM183A:212165_at",12.358953333105,12.2250869060072,12.1901333218648,12.433194201815,12.3498893660704
"XPO7:212166_at",11.7868413640211,11.4555327177824,11.1755495506362,11.2466218532739,11.1654723322162
"SMARCB1:212167_s_at",12.147332141118,12.1447538245843,12.1301522364275,12.2068922595961,11.9317716864868
"RBM12:212168_at",11.4354098231633,12.2858934376237,11.5439501340194,12.3283102810248,11.728090573665
"FKBP9:212169_at",11.3655569457638,12.0940116871339,11.179224891358,11.3909212835004,11.6642250408379
"RBM12:212170_at",10.8403058632623,10.7462623733471,10.1267044728432,10.3302446586223,10.5311864885529
"VEGFA:212171_x_at",10.7006131085675,11.1097653724832,11.0537901559521,11.0355551821485,10.9724054647845
"AK2:212172_at",8.61581352518973,8.61286849729104,8.67842408259294,8.52199295640167,8.14618679149074
"AK2:212173_at",10.5156012901751,10.3098173761901,10.4314976042581,10.1125698256508,10.6935740741348
"AK2:212174_at",12.1923544667876,12.3899539334647,12.3761253892762,12.2396283613443,12.2602432956172
"AK2:212175_s_at",13.3241242781642,13.1440527446337,13.5061835902927,13.3517536434822,13.6985744537606
"PNISR:212176_at",11.6146638390756,11.4988492065317,11.6176970293079,11.0420013062791,11.8397942902026
"PNISR:212177_at",10.0297013383544,10.2380464096364,10.4719799769269,9.7719845887782,10.655441278657
"POM121C:212178_s_at",11.8090043832508,11.5643876960526,11.4669431439566,11.6686634231753,11.6535616620584
"PNISR:212179_at",11.1188113281269,11.4349409166617,11.2214662874743,10.8153832958135,11.6557990233841
"CRKL:212180_at",12.1893304006149,12.1201406574194,11.6264391366973,12.2315212108757,12.1473957449995
"NUDT4P1///NUDT4P2///NUDT4:212181_s_at",12.2283677778368,12.5406124082495,12.0105630714114,12.335585752941,12.003728714297
"NUDT4:212182_at",6.32732808262995,6.5894638929561,5.99095486039699,4.04439411935845,3.39231742277876
"NUDT4P1///NUDT4:212183_at",8.84454885592944,10.298062567719,8.99802621579958,7.47897180503294,9.5274770060604
"TAB2:212184_s_at",11.2318211786574,11.7920175054644,11.903204011401,11.7246417459476,12.0407691696159
"MT2A:212185_x_at",15.6716378107214,15.9527753670303,15.8812215277095,15.5961140313069,13.1862999823105
"ACACA:212186_at",12.5271837455571,12.7228715546768,12.8768430508724,12.582071397983,12.8818213656405
"PTGDS:212187_x_at",8.43212427264156,9.71166697356435,10.1078709142796,9.44252886873253,7.58044701959866
"KCTD12:212188_at",6.02236781302845,5.99095486039699,6.31650781910311,5.86542397831313,6.20554891117303
"COG4:212189_s_at",11.1332706746277,10.8612420261548,10.6891244049133,10.6908710092923,10.6288100411601
"SERPINE2:212190_at",12.9189563834825,13.3221675849273,12.5955139170517,12.9095181142966,12.7780771295354
"SNORD68///RPL13:212191_x_at",16.4666500595912,16.3165962029626,16.3414406403985,16.387574786526,16.281466436
"KCTD12:212192_at",7.62643913669732,6.8592241619782,4.12101540096137,8.456149034648,6.97154355395077
"LARP1:212193_s_at",9.98712186762778,10.0028150156071,10.3714499594195,10.5551642801401,10.2863267270905
"TM9SF4:212194_s_at",11.1110052217477,11.1461231342868,11.2419831496943,11.5026826548989,11.4937553975718
"IL6ST:212195_at",10.8189815394324,11.2821617665818,11.1402546226903,10.8879821330585,11.3685610253412
"IL6ST:212196_at",9.54303182025524,9.79457832286071,10.0556891530834,9.931180720768,10.1995496614704
"MPRIP:212197_x_at",12.3804069494814,11.9294803446486,12.4836394594847,12.7033412625697,12.0600541408813
"TM9SF4:212198_s_at",11.1817113326489,10.942734411603,10.8922392192062,10.9568843146145,10.7593056627925
"MRFAP1L1:212199_at",11.6942272812759,12.1763601760992,11.6394763789225,11.7980262060329,11.3172995454596
"ANKLE2:212200_at",9.74432931046489,9.39145842004967,9.7045953476324,9.64150990345892,9.38973887867698
"ANKLE2:212201_at",10.4711671337244,10.4232209824345,10.4461528220093,10.4322286909126,10.4009861405492
"TMEM87A:212202_s_at",10.5261079467444,10.3596397620011,10.2786817575593,10.1332706746277,11.1345546681629
"IFITM3:212203_x_at",15.1152184476389,15.0595176887578,15.2032371045377,15.3819822357687,15.519286101289
"TMEM87A:212204_at",12.1419793795255,12.302696036475,11.979710990705,12.0545704037153,12.8672401231586
"H2AFV:212205_at",12.3968723185106,13.2637533434609,12.1273817868999,12.2184724216425,11.6732207265589
"H2AFV:212206_s_at",10.8525295094042,11.4213811116671,10.1626430860284,10.2355356067105,10.034248735629
"MED13L:212207_at",9.34894940950962,9.15380533607904,9.24412594328373,8.73572524507657,8.850811922162
"MED13L:212208_at",10.2083563054292,10.5223853663159,10.6047385344599,10.3486175138659,10.2862111959561
"MED13L:212209_at",11.8826430493618,11.8600782182123,11.9865531497567,11.7538852825741,11.3887169304275
"INTS1:212210_at",7.91049283228871,8.30058135979597,8.39360496863922,8.33091687811462,8.02790599656988
"ANKRD17:212211_at",11.4218544454434,11.4861310961815,11.4021593669066,11.5032294598137,11.5978663339518
"INTS1:212212_s_at",10.8234468567809,11.3044654092866,11.0719985807531,10.8811904536123,11.1451679390184
"OPA1:212213_x_at",11.7473118656612,11.753216749179,11.8431359111114,11.7801296196253,12.091798989571
"OPA1:212214_at",10.6142497276894,10.8217739819706,11.0467147723351,10.7257922714942,11.1522848423066
"PREPL:212215_at",10.4396231375571,10.6049238160425,10.8016275334008,10.8557250211872,11.2165033680626
"PREPL:212216_at",10.1660375162558,10.0714623625566,10.523561956057,10.7091699924758,11.0095487269723
"PREPL:212217_at",10.5542051051557,10.5055138557294,10.611854753888,10.7015663835954,10.7756102807595
"FASN:212218_s_at",13.5547207409734,12.5636252981535,13.3030672138429,13.2224326745428,13.3803798909163
"PSME4:212219_at",11.6392050256224,11.699182013948,11.9622091884271,12.157599574369,11.9937521886564
"PSME4:212220_at",9.46658633771924,9.75070698622495,9.74651432113846,10.3575520046181,9.98911061652212
"IDS:212221_x_at",10.9890396369624,11.4850745636986,11.5360043172885,11.1374394822433,11.8460779861726
"PSME4:212222_at",10.8300397760808,10.6686191068737,10.8077574035893,10.5108630469859,11.3818132959883
"IDS:212223_at",10.9336168956516,10.7349635934755,10.3609567906579,10.7512929882225,11.4918530963297
"ALDH1A1:212224_at",6.53605290024021,2.65535182861255,6.34518344718767,5.03562390973072,3.15380533607904
"EIF1:212225_at",8.79928162152192,9.55688918972687,8.90327934205614,8.71596199025514,8.78953364497036
"PLPP3:212226_s_at",9.74264627826178,8.74348803978918,10.1522848423066,10.3545799846372,10.1745512320835
"EIF1:212227_x_at",14.950765469912,15.2386696967501,14.7905419564354,14.9122765470998,15.245834919238
"COQ9:212228_s_at",12.5228757286608,12.4166919864347,12.6269638070003,12.648447466751,12.6366472757527
"FBXO21:212229_s_at",11.0369977742674,11.4004525402764,11.2827988586835,11.3240680075149,11.3737352019007
"PLPP3:212230_at",9.80992886572143,8.24079133216196,9.70977310785294,9.77478705960117,9.83747025296567
"FBXO21:212231_at",11.5620038636516,12.0107029250374,11.8142219473674,11.803606456155,12.3549105115868
"FNBP4:212232_at",11.675560149035,11.562671733863,11.5299185281203,11.6147098441152,11.9133756400353
"MAP1B:212233_at",10.0915676162894,9.97082490136262,10.3376219019925,10.6838718686226,10.5657685161777
"ASXL1:212234_at",10.5759173611181,10.8726748802706,10.2214662874743,10.5799758431874,9.99166355768535
"PLXND1:212235_at",7.3741700760685,7.35843142862635,5.94719858426206,7.18784690943957,6.88508622529017
"KRT17///JUP:212236_x_at",9.16415270776461,9.60862445944877,9.33158878453407,9.77330407673197,9.29920801838728
"ASXL1:212237_at",11.3370643386847,11.2393001743642,11.1147183891884,11.0310119074377,10.8131398508905
"ASXL1:212238_at",10.8811904536123,10.6774553875802,10.7359790396134,10.8344710499842,10.5890893129096
"PIK3R1:212239_at",9.10617031694514,9.60102789702112,9.58496250072116,9.95477792500507,9.23697088625934
"PIK3R1:212240_s_at",9.56319627221674,9.05988520110095,9.60362634498619,9.56128794516483,9.18462743586396
"MYZAP///GCOM1///POLR2M:212241_at",10.2739121288408,10.5439984501345,10.6775434776453,10.7883920787223,10.6641805879873
"TUBA4A:212242_at",12.5063571744397,12.2224628637105,12.1654409266098,12.8717127628352,11.9316239677501
"GCOM1///POLR2M:212243_at",11.1326925045045,11.1931557072453,10.577523242161,10.9506287954099,11.0794847838268
"GCOM1///POLR2M:212244_at",11.3924784288657,11.4022126727146,11.8419180987811,11.3698154242839,11.4070021479242
"MCFD2:212245_at",11.3531468254981,11.4923539451599,11.4059391933424,11.5000451405938,12.0762477581008
"MCFD2:212246_at",11.201143732053,10.7390210967044,11.6536064433053,11.263093108051,11.7402867297717
"NUP205:212247_at",11.8471748246176,11.7069707946716,11.6144798042453,11.6505132716762,10.9122157217658
"MTDH:212248_at",11.7736749653859,12.3489217544554,11.8565422468037,11.8224513316577,12.3648186236554
"PIK3R1:212249_at",7.66817586897014,7.85424505422013,6.53294028837287,8.46352437327118,7.84423498775875
"MTDH:212250_at",12.1456456157059,12.5496884209055,12.2644426002266,12.1246060069592,12.6302671250268
"MTDH:212251_at",12.3351949299786,12.435566091469,12.2141673140935,12.1020084889345,12.3376219019925
"CAMKK2:212252_at",10.8470573460913,10.7795552166779,10.9942119892348,11.0808175276083,10.9977440260596
"DST:212253_x_at",8.86604249709684,9.93206707859286,9.80348537559595,9.57912733766591,9.80413102118332
"DST:212254_s_at",11.7354714058851,12.3032670390317,11.9226215659403,12.0259008606795,12.3339938827614
"ATP2C1:212255_s_at",11.0454183970308,11.1011878152597,10.9726208620587,11.0543329816723,11.3030386651279
"GALNT10:212256_at",10.2968015206802,10.2067701886868,10.1911826220028,10.6240643295094,10.4691330198296
"SMARCA2:212257_s_at",8.37547391261535,8.25455625190949,8.75655632252409,8.55995061271308,8.68894962811967
"SMARCA2:212258_s_at",5.70043971814109,7.36981542428391,7.3741700760685,5.90929308582382,6.08533966935737
"PBXIP1:212259_s_at",7.27705487614873,7.24222139509837,6.92955431573285,6.59245703726808,6.82654848729092
"GIGYF2:212260_at",10.6942708179049,10.7240021684042,10.4920534567273,10.6549939729637,10.6284455401372
"GIGYF2:212261_at",11.4695909455725,11.0726685733536,11.0719315643767,11.2292995087109,11.1784781225672
"QKI:212262_at",9.55074678538324,8.95506864440976,9.03011533090807,9.70701394843505,9.29047969825131
"QKI:212263_at",9.2278565730605,9.17417668445276,9.196479181784,9.86928537733392,9.61930295541569
"WAPL:212264_s_at",11.0906417519178,10.8362081905203,10.8103306299171,11.0007746770072,10.6921795763125
"QKI:212265_at",11.1756742918961,11.3424636319427,11.0553502297279,11.5710415476011,11.408223578286
"SRSF5:212266_s_at",13.448929334933,14.0583131129173,13.362382216237,14.0218648629156,14.0741665557922
"WAPL:212267_at",11.1551344548578,11.6873756834375,11.2135903028813,11.2950227177794,11.2652047986688
"SERPINB1:212268_at",11.4928045604915,11.2040208590031,11.9045969921988,12.1340412078707,11.9960144084662
"MCM3AP:212269_s_at",10.7996054224527,10.4876390873723,10.6211361132746,10.8610869059954,10.9539054151261
"RPL17-C18orf32///SNORD58C///C18orf32///SNORD58A///SNORD58B///RPL17:212270_x_at",15.9781026547854,15.918937754722,15.975834536697,15.938649224761,15.9164486531355
"MAPK1:212271_at",12.4618375186368,12.2463546407901,12.3907601035311,12.484520832976,12.7229142354365
"LPIN1:212272_at",8.38284014447524,8.50263293508292,8.83289001416474,8.95419631038687,8.55612281784117
"GNAS:212273_x_at",15.2667938595432,15.2840938944249,15.1226258092505,15.0723378033943,15.2415251613123
"LPIN1:212274_at",9.77280941016073,8.33315535031062,9.16817065999688,9.51254295509686,9.64889680647526
"SRCAP:212275_s_at",10.1530452895038,9.83462905831261,10.0040799828436,9.92599941855622,9.7893706193709
"LPIN1:212276_at",10.6228754583742,9.76619759730084,10.5668151540109,10.0894504811159,10.5630055530624
"MTMR4:212277_at",11.9310698877409,11.4754801265955,11.7902670322814,11.6629798429817,11.8948935331166
"UBE3A:212278_x_at",5.96578428466209,4.73335434061383,5.6409679104499,5.16591193893569,4.84297883178833
"TMEM97:212279_at",13.1433991588071,12.8477425026758,12.8190613985585,13.0394160300422,12.4384280147262
"ATG4B:212280_x_at",11.3180908375684,10.8979966739755,11.5091811804697,11.5975404852681,11.2361338133952
"TMEM97:212281_s_at",12.8695938432408,12.4200654802121,12.319643898937,12.5636491291873,12.1370231431421
"TMEM97:212282_at",12.8697095009543,12.3457933138628,12.2102756136613,12.5907975445351,11.9335431325797
"AGRN:212283_at",7.45038647903429,8.76586620990054,7.5022351148568,7.4262647547021,7.87405920314115
"LOC101928826///TPT1:212284_x_at",16.3461449095708,16.2631591451904,16.4094688369147,16.2329342637802,16.259827840091
"AGRN:212285_s_at",11.6024669018306,11.4994472974852,11.3170168359211,11.4350451312781,11.7394430977724
"ANKRD12:212286_at",9.22472525276759,9.36610360752657,9.1405741777099,9.29645740737124,9.60047047733195
"SUZ12:212287_at",12.4684204018646,12.3448229502077,12.3508563291459,12.2340689511831,11.8672015055738
"FNBP1:212288_at",11.0380959246845,10.9687387821696,10.6679985356725,11.2403143293337,11.3009244909763
"ANKRD12:212289_at",9.14287288676806,9.05907401466356,8.80960737378898,8.91886323727459,9.48763908737229
"SLC7A1:212290_at",9.64132926174569,8.99887245399428,9.55937709052668,9.43629511983936,7.89299809305507
"HIPK1:212291_at",8.25833047261242,9.09592441999854,8.66284636515948,8.66817586897014,7.88508622529017
"SLC7A1:212292_at",7.48381577726426,7.64745842645492,7.61985314739117,8.55113145277411,7.82654848729092
"HIPK1:212293_at",11.0304602339772,11.1305705628054,11.1776064034828,11.2687759002748,10.7198166030181
"GNG12:212294_at",12.1266076877291,12.4643925898645,12.1027630966256,12.1868570671772,12.0598176196492
"SLC7A1:212295_s_at",12.7642703425336,12.3337423741968,12.4335332820355,12.6074921454625,12.0712947534898
"PSMD14:212296_at",14.2948073912322,14.3265558859403,14.3079407549299,14.3718174747519,14.4732174131208
"ATP13A3:212297_at",11.2203178614222,11.7298331388484,11.8960674565692,11.6923975554685,11.7077042331568
"NRP1:212298_at",6.28909670241999,7.93663793900257,8.77412814429358,7.34518344718767,8.93487029119203
"NEK9:212299_at",11.1527918516391,11.2475122042767,10.9639075609741,10.8089641749193,11.7199021442141
"TXLNA:212300_at",10.4038641766068,10.6416002158344,10.3446287991316,10.3171864682921,10.3000092930765
"RTF1:212301_at",11.0096886789577,11.0271457558064,10.5576551547254,11.035692634039,10.9947069952581
"RTF1:212302_at",9.98099636973059,10.0748104611605,9.88310146011851,10.3446287991316,10.2117666456534
"KHSRP:212303_x_at",10.992088609014,10.9179687275585,10.4641372862766,10.5091811804697,10.3746048191909
"MIA3:212305_s_at",11.3076562053065,10.7661147575867,11.4058328547973,11.0698525111258,11.5612879451648
"CLASP2:212306_at",10.4500771201737,9.87973639382405,10.2461467746359,10.2962279528911,10.5703301010308
"OGT:212307_s_at",10.5017376852615,10.6889496281197,10.8966351413029,10.9464676986692,10.6591039634737
"CLASP2:212308_at",7.54843662469604,7.89905475619441,8.05311133645956,7.67595703294175,7.95826269732954
"CLASP2:212309_at",9.82033854374834,9.57061472176119,9.48743811292871,9.89481776330794,9.842664621825
"MIA3:212310_at",8.61838550225861,8.95011842950258,9.1106138055009,8.73437091966298,9.27565894469885
"SEL1L3:212311_at",11.1889596708066,11.433376793375,11.4824550531453,11.4338462084428,10.812257542162
"BCL2L1:212312_at",12.085040847558,12.0371350887909,12.595257481449,12.5291132825313,12.907022085258
"CHMP7:212313_at",11.4507988543525,11.4871365987597,11.4897977963182,11.4689294506123,11.7164765340545
"SEL1L3:212314_at",12.196725060786,12.5332080423694,12.2696526875965,12.0308395321414,11.6963155588928
"NUP210:212315_s_at",9.65749710044411,9.53040633709907,9.36435356025707,9.41827429388054,8.74214098549815
"NUP210:212316_at",11.2051212196808,11.2363730266342,10.22424290738,10.4407653728671,10.6462886858144
"TNPO3:212317_at",12.0913362058952,11.6381191017518,11.7351328841399,12.0833463539191,11.8586415608957
"TNPO3:212318_at",11.5911483006675,11.5452541015064,11.6241557405686,11.6313134958195,11.7425620750901
"SGSM2:212319_at",11.0605608415577,10.8194606278941,10.8712892278117,10.9812104882717,10.9483672315847
"TUBB:212320_at",14.6281379207506,14.6835429492821,15.0035047359491,14.8762435376231,14.8925285869455
"SGPL1:212321_at",11.7253236496161,11.9006026921408,11.756264418276,12.0019710875099,11.958117666413
"SGPL1:212322_at",12.0721661080755,11.9295543157328,11.9384034236702,11.9404971344582,11.8033642848741
"VPS13D:212323_s_at",10.6424127729051,9.84235034341381,10.5182597291531,10.0061857999463,10.1978309980122
"VPS13D:212324_s_at",9.87590290312484,9.63335855063711,10.3971398062356,10.2877123795494,10.0155544364785
"LIMCH1:212325_at",8.35402893805439,8.41405094472604,8.37851162325373,8.99293833616581,8.59021276140836
"VPS13D:212326_at",9.32597997939444,10.3865092040779,10.1715521248119,9.96895472754222,10.5971214287896
"LIMCH1:212327_at",8.80832068916333,9.25809487286651,9.30583375751525,8.52238536631593,9.26232979285721
"LIMCH1:212328_at",8.21723071622067,8.65642486327778,9.012065787874,8.87190523765919,8.54843662469604
"SCAP:212329_at",11.5454471816781,11.3395160070408,11.3465691351372,11.3073715995489,11.4829087704677
"TFDP1:212330_at",13.6042404722673,13.4123978351248,13.3616696794928,13.4493679224846,12.9004140083618
"RBL2:212331_at",10.6708332560558,11.1669789979021,9.79587731679508,10.7083079614744,10.2866732649939
"RBL2:212332_at",8.95274124718649,9.17692111164436,8.70217268536555,9.00646634346509,8.2336196767597
"FAM98A:212333_at",12.4045029612269,12.1455182507195,12.6558660906456,12.7452331296423,13.0735558345566
"GNS:212334_at",10.8466656818997,11.6358994659464,11.1901950665328,11.2000403323504,12.0198339367895
"GNS:212335_at",10.8457252537883,11.0166690246872,10.7342862320963,10.8830250684402,11.2928392534645
"EPB41L1:212336_at",8.77181956789831,9.42080238163181,9.84533322774286,9.39660478118186,8.95971220517869
"TUG1:212337_at",10.9507745810852,10.8712122080834,10.8839415017191,11.1226338972168,11.020841078031
"MYO1D:212338_at",10.0631253934588,9.82129566123649,9.08984768068916,9.08454267364192,9.94822120242914
"EPB41L1:212339_at",9.14695045893206,9.04794184374751,8.79051141189419,6.9413411054853,8.32237886665822
"YIPF6:212340_at",10.9745579917281,10.924367158629,11.455070307288,11.275717135484,11.8253960955483
"YIPF6:212341_at",11.7467242440258,11.9615220443915,12.1064975106147,11.750832578121,12.358816008125
"YIPF6:212342_at",10.036860446673,9.65749710044411,10.2253279578108,9.70580515486547,10.5983317044409
"YIPF6:212343_at",8.09750545581802,9.42563553536776,7.98242322677588,6.78920757534734,9.5073982409543
"SULF1:212344_at",8.04875931191986,8.37112320050964,7.81313985089045,6.70182625841205,6.04220656012069
"CREB3L2:212345_s_at",11.2300204357056,11.134747168669,11.0910386236936,11.1286388128526,11.4861813879578
"MIR4800///MXD4:212346_s_at",6.88752527074159,9.53040633709907,9.23553560671046,9.53760669149529,9.80976812871041
"MIR4800///MXD4:212347_x_at",9.91139198784346,10.2183210513583,9.88417051910844,10.0760138770853,10.1042055950823
"KDM1A:212348_s_at",13.3668003009918,13.0540276673365,12.987370611216,13.0533998737714,12.7151469204077
"POFUT1:212349_at",9.02236781302845,9.0131830735375,8.52199295640167,9.19893608810138,6.67525138605026
"TBC1D1:212350_at",11.8373914063997,12.0917328867054,11.1845654524462,11.9166632392413,11.1920461788533
"EIF2B5:212351_at",11.2765897157253,10.9927967497247,11.239538863208,11.2142584000347,11.0029556223067
"TMED10:212352_s_at",13.2559137493378,13.7930749016628,13.2304558212532,13.099824465429,14.151135489714
"SULF1:212353_at",4.85798099512757,4.05311133645956,7.41278152533848,7.70735913208088,7.2667865406949
"SULF1:212354_at",7.57288966842058,8.62058641045188,8.47532812262242,7.66249036391378,8.36501007678302
"KHNYN:212355_at",11.5072495631533,11.2763570792592,11.1683587272239,11.2489949026466,11.4471348977428
"KHNYN:212356_at",9.80332391904149,10.2732128098543,10.034248735629,9.98128185405741,10.3099310323954
"FAM168A:212357_at",11.2441259432837,11.0598176196492,11.0313565962557,11.0716634677365,11.1450405318526
"CLIP3:212358_at",7.77280941016073,7.65033375384593,8.79701297783614,7.73538678289534,8.03617361255349
"ZSWIM8:212359_s_at",10.7139019779477,10.3342732853072,10.4844201318249,10.9352387297978,11.3161683747564
"AMPD2:212360_at",11.4170613467603,11.3766680618577,11.3833262914131,11.4854771435027,11.9261847858413
"ATP2A2:212361_s_at",12.1797847143917,12.3177800245694,12.0396045179538,11.8059856443569,12.4208023816318
"ATP2A2:212362_at",9.74247786700368,9.63662462054365,9.51904647493452,9.41932820220477,9.55190047999961
"ACTG1///ACTB:212363_x_at",16.2738829973166,16.3183680403944,16.3967669816089,16.2610040411357,16.3905837923185
"MYO1B:212364_at",10.8320988460391,10.9080172610628,11.4335854411505,11.3309168781146,11.3619985863353
"MYO1B:212365_at",11.4883422775325,11.3947842104251,11.9311437773717,12.0008450815672,11.9811034329735
"ZNF292:212366_at",8.7983097824546,9.4606606646076,9.07601387708528,9.05229633123637,9.74668226189191
"FEM1B:212367_at",9.94368695159709,10.3312528704402,10.0092687822657,10.1817734388088,9.87851078471061
"ZNF292:212368_at",11.0903771100679,10.9767073118469,11.2380464096364,10.8601558346234,11.2968588649194
"ZNF384:212369_at",11.6540541793405,11.6177888446863,11.4099742610413,11.5854789982759,11.4386879082689
"LOC101930591///FAM21A///FAM21C:212370_x_at",11.6721601162991,11.7370783003137,11.4504380323957,11.6334493747135,11.8748661118183
"DESI2:212371_at",12.5520206034825,12.5363200772341,12.5022351148568,12.6319273167083,12.7368458342362
"MYH10:212372_at",12.4395452249348,12.5800229677539,12.3657209660434,12.3876673355262,12.4026390482886
"FEM1B:212373_at",8.72587745912023,9.12644636477543,9.22857822128274,9.45573818599339,8.97527478760954
"FEM1B:212374_at",6.99887245399427,7.15886210620845,6.98071082890019,7.67171796512923,6.76818432477693
"EP400:212375_at",10.2062818017353,10.1466959480307,10.1394234482327,9.86943961853158,10.1761731491075
"EP400:212376_s_at",10.9556499075284,10.5564102550078,10.7653689860318,11.0192432166036,10.4583040726316
"NOTCH2:212377_s_at",11.7102898632907,11.740455396989,11.7590975627675,11.5972611278076,11.6716295186319
"GART:212378_at",12.0275259262651,11.657005757329,11.9713279957601,12.0542651396258,11.7652446532838
"GART:212379_at",11.2878854925678,11.3470122743354,11.4237462291148,11.6960981709559,11.4344197306292
"CMTR1:212380_at",10.8380220583045,10.4331681154198,10.2358945604857,10.072534599723,10.2361338133952
"USP24:212381_at",9.86062144542001,10.0670309413455,9.59693514238723,10.0018303848189,10.1354527841852
"TCF4:212382_at",6.74685018309805,6.78267065867701,6.54070926267143,7.33539035469393,5.97498811199193
"ATP6V0A1:212383_at",10.986410935252,11.2762407469574,11.7213128421753,11.3503314867529,11.6607535987265
"ATP6V1G2-DDX39B///SNORD84///DDX39B:212384_at",7.67877617412388,7.83289001416474,5.32912359629157,8.21965256510381,6.02014657311178
"TCF4:212385_at",6.43128865429159,5.71424551766612,5.82527683005487,6.26865895502767,4.7279204545632
"TCF4:212386_at",7.49825086752783,6.43629511983936,7.91229058335111,8.10381232942885,6.64529816394863
"TCF4:212387_at",7.60584986719498,6.41447383643093,8.76022094646651,7.12515513132229,5.94485844580754
"USP24:212388_at",9.48643282054542,9.80944660095315,9.23673177213915,9.70130646195862,9.335836940378
"SBF1:212389_at",5.84046323386954,5.54843662469604,5.8073549220576,5.74953426766926,5.31831684133498
"LOC101930416///LOC101929792///LOC100996724///PDE4DIP:212390_at",9.47897180503294,9.50937914891469,8.5762953763282,8.70873904135958,7.38801728534513
"SNORD73A///RPS3A:212391_x_at",16.5934684496405,16.3995633239573,16.2624270646008,16.5956697959659,16.2736317135006
"LOC101930416///LOC101929792///LOC100996724///PDE4DIP:212392_s_at",8.81954046050572,8.4749227003798,8.93251005337989,8.88904758283903,8.41320478925258
"SBF1:212393_at",9.67507492038544,9.62388149001346,9.46004627250197,9.8712892278117,9.22568946001544
"EMC1:212394_at",9.70234586765264,9.41002727888457,9.61249994573944,9.77709089613187,10.115693952197
"EMC1:212395_s_at",10.3752566883372,10.095265143361,10.4740100835602,10.1085244567782,10.5441916984157
"EMC1:212396_s_at",11.3065744046055,11.3013247075674,11.5813889110214,11.3233925884759,11.5267437429997
"RDX:212397_at",13.3274122972704,13.3599965759964,13.6081046296989,13.1162464785494,13.5192185183982
"RDX:212398_at",11.7789805849433,11.7603041252864,11.8942493628642,11.4465664090661,11.9068905956085
"VGLL4:212399_s_at",10.482202926296,9.59301756115296,10.9990134454472,10.7637933122755,10.5831768123542
"FAM102A:212400_at",10.667200265979,10.7700030913292,10.7212701140129,11.2705873404475,10.7293658279166
"CDK11A///CDK11B:212401_s_at",12.4505411335921,12.1148810288415,12.3284505405103,12.2221005519975,12.0912039547169
"ZC3H13:212402_at",11.6829945836817,11.5682411648425,11.6511414082301,11.5072000004812,11.2673719312653
