GENE_SYMBOL	ID_REF	VALUE	ABS_CALL
Krt4	161647_f_at	391.6	A
Hbb-b2	103534_at	2.1	A
Pfkm	94438_at	1692	P
Cln3	102659_at	303.8	A
Ndufaf4	161353_r_at	39.3	A
Asah1	94282_at	3382.9	P
Dnaja3	97868_at	1594.7	P
Emg1	160531_at	2842.3	P
Prdx2	99608_at	1646.8	P
Shd	103819_at	47.9	A
Krtcap2	97269_f_at	6304.1	P
Pias1	99029_at	511.3	A
Fmn1	92953_at	189	A
Arl8b	98491_at	934.5	P
Cela1	93783_at	1211.2	P
Cdkn1a	94881_at	2739.4	P
2610507B11Rik	98538_at	2353.2	P
Acvr1b	101177_at	233.4	A
Eda	93394_at	-21.2	A
Ghrhr	97652_at	692.2	P
Gltp	104524_at	1989.7	P
Osbpl1a	93316_at	327.4	P
Zfp518b	100744_at	-32.7	A
Krt17	92862_f_at	111.7	A
Cybb	100300_at	20.4	A
1500001M20Rik	160723_at	541.8	P
Penk	94516_f_at	121.2	A
Fbxw5	96799_at	590.8	P
Edn1	102738_s_at	466.7	A
Ppm1b	101838_r_at	440.3	P
Fbp1	96918_at	-13.8	A
Ddx19a	99025_at	1206.3	P
Senp3	104287_at	3048.3	P
Pop4	160154_at	-88.1	A
Cops2	98540_g_at	4004.7	P
Ctbp1	101081_at	4532	P
Prl8a6	99530_at	10.3	A
Zfp385a	102691_at	657.9	P
Mycs	102581_at	70.3	A
Rab7	95785_s_at	5829.4	P
Ddx18	160492_at	1348.3	P
C78339	97897_at	1571.4	P
Wdr13	94374_at	797.8	P
Mup3	101910_f_at	-65.4	A
Oat	161278_r_at	59.7	P
Snrpb	161335_r_at	-24.2	A
Mrpl16	99140_at	1702	P
Mkrn1	101069_g_at	1934.9	P
AI324046	102721_at	383.6	A
Hspd1	93277_at	9805	P
Pdhb	94806_at	3432.3	P
Krt18	162191_at	55.2	M
Ctsh	94834_at	344.7	A
Adcy9	98356_at	470.1	P
Ube2z	160454_at	1393.5	P
Eno2	99045_at	3.4	A
Bat2	93900_at	197.3	P
Actn2	160570_at	-541.1	A
Cox8c	100965_at	483.8	A
Cdh13	104743_at	465.2	P
Mafb	102204_at	-43.4	A
Timp1	101464_at	27669.4	P
Atxn2	93535_at	1088.9	P
Heatr7a	104122_at	1106.2	P
6530401N04Rik	104242_f_at	866.3	P
Gas1	94813_at	12223	P
Ppil2	95112_f_at	1799.9	P
Sh3rf1	162109_f_at	53.5	A
Smn1	103620_s_at	1247.8	P
Odf2	100626_at	143.5	A
Tmem141	93232_at	316.4	A
Gba	100488_at	1599.7	P
Rabgap1l	102225_at	-367.4	A
Ambra1	162203_r_at	30.8	A
Pcsk6	101196_at	41.3	A
Acrv1	161403_r_at	-222.9	A
Tnfsf4	101164_at	101.8	A
Cdc42se2	95153_at	895.4	P
Stk40	104152_at	1409.7	P
Kcnk2	104652_at	711.4	P
Lama2	92366_at	150	A
Selplg	103488_at	280.3	A
E2f5	98995_at	372.5	P
Plxna3	102933_at	2715.3	P
Atp4a	94163_at	234.7	A
Lig1	92551_at	1246.7	P
Mapk9	101362_at	755.3	P
Sacm1l	160930_at	1697.8	P
Erlin1	97145_at	1365.3	A
Cnbp	101088_f_at	7217.4	P
Mylk	93482_at	689.9	P
Esrra	103964_at	1140.4	P
Il1rl1	98500_at	3554.9	P
Snta1	102890_at	2170.9	P
Rfk	101050_at	1404.7	P
Tha1	97098_at	-49.5	A
Itih2	104519_at	-224	A
Myeov2	96934_at	5153.1	A
Arhgap1	104315_at	2132.7	P
Hist2h2ab	102557_at	173.5	P
Acaa2	95064_at	5243.4	P
Rgs11	102650_at	311.6	A
Ckm	161569_f_at	14.2	A
Scn9a	100670_at	-31.2	A
Sh3bgr	96204_at	63.2	A
Spef1	99012_at	24.2	A
Rab18	94319_at	4724.3	P
Ciao1	100072_at	1863.4	P
Csnk2b	96099_at	1600.5	P
Eng	100134_at	755	P
Peci	94485_at	2260.8	P
Idh3a	94534_at	526.1	P
Samm50	95690_at	3752.8	P
Cstb	100581_at	13141.9	P
Usf1	93655_at	2050.8	P
Pcdha10	101769_at	945.5	A
Slc2a8	161555_f_at	-180.5	A
Avp	93381_at	-543.2	A
Alox12e	102269_at	-220.8	A
Rnh1	161983_f_at	1511	P
D13Ertd205e	102139_at	-198.7	A
Serpinc1	96846_at	-80.6	A
Nynrin	103485_at	33.6	A
Cyp2c29	93585_at	87.5	A
Gnao1	161902_f_at	255.4	P
Ddr1	100155_at	925	P
Sp100	101848_g_at	126.4	A
Araf	102286_at	400.3	A
LOC100039753	103847_at	53.9	A
A630007B06Rik	97118_at	401.9	P
Irf6	161699_i_at	-23.2	A
Lama5	161702_f_at	337	A
Nefl	103575_at	26.6	A
Lama4	104587_at	-173.7	A
Gtf2a1	95530_at	921.5	P
Dna2	103444_at	124.8	P
Tmem45a	100477_at	14.4	A
Tal2	101310_at	218.5	A
3200002M19Rik	98493_at	515.3	P
Ndrg1	96596_at	2925.2	P
Bmp2	102559_at	-67.1	A
Cab39	93976_at	2096.2	P
Znrf2	161272_f_at	184.1	A
Clic4	94254_at	7691.7	P
Atf1	100984_at	2411.1	P
Serping1	99081_at	171.8	A
Git1	97339_at	1274.9	P
A130082M07Rik	97945_at	290.3	A
Nme6	92824_at	1270.5	P
Slc18a3	101354_at	-583.5	A
Krtdap	99654_s_at	-3.6	A
Galnt10	102352_at	1868.6	P
Dnajc17	160730_at	28.7	A
Pik3ca	104461_at	782.2	P
Josd2	95041_at	906.2	P
Prpsap1	95496_at	1222	P
Ttc33	103852_at	1693.9	P
Smyd1	101904_at	-8	A
Ccr5	161968_f_at	-56.3	A
Col4a3	100285_at	-30.1	A
Capn6	97941_at	-57.4	A
Slc25a45	161640_at	508.5	A
Cyb5r3	94284_at	10288.1	P
Cadps	92989_f_at	83.8	A
Epx	94205_at	-145.8	A
Plscr2	102053_at	189	P
Sult1b1	104539_at	-60.3	A
Ang	94392_f_at	299.5	P
Klk4	98288_at	6.7	A
Grcc10	94206_at	6038.6	P
Elk3	99984_at	582.1	P
AI503316	160316_at	207.3	P
Cd8a	102975_at	97.5	A
Fcgr2b	102337_s_at	-8.7	A
Pcid2	96546_r_at	4835.7	P
Ncaph	161172_f_at	200.8	P
C86187	160155_at	30	A
Cnot7	101564_at	501.2	P
Nr6a1	92696_at	34	A
Rfc1	98336_s_at	140.1	A
Ube2a	96695_at	907.2	P
Nfkbia	101554_at	1266.1	P
Baz2a	95573_at	567.3	P
Avpi1	96866_at	1585.8	P
Phxr2	101699_at	72.2	A
Vamp7	162113_r_at	72.5	A
Pnp	93290_at	15527.5	P
Hist1h3i	96416_f_at	11656.7	P
Meis2	97988_at	-12.9	A
AA675344	95941_at	-22.8	A
Emcn	93885_g_at	-180	A
Prim1	96772_at	615.8	P
Srp14	162477_r_at	112.2	A
Anapc5	95100_at	8039.2	P
C5ar1	101728_at	766.6	A
Clip1	104245_at	2295.9	P
Iigp1	96764_at	1470.3	P
Elf1	161584_r_at	49.1	A
Cyba	100059_at	493	A
Tram1	160936_at	2097.6	P
Fam167b	103641_at	-230.2	A
Gipc1	93733_r_at	181.3	A
Iars2	97422_at	1816.8	P
Chchd6	93561_at	-204.3	A
Snx13	103745_at	666	P
Ddah2	92887_at	1726.7	P
Phkb	96722_at	-373.1	A
Cacna1e	100337_at	20.3	A
Chgb	92841_f_at	36.8	A
Tinagl1	160613_at	3278.3	P
Ankzf1	161770_f_at	77.2	A
Sgcd	103522_at	150.7	A
Isca1	101490_at	1615.8	P
Capn5	102316_at	638.6	P
Cts7	97678_r_at	21.9	A
S100a13	100959_at	8350.3	P
Olfr1509	96984_at	171.2	A
Actb	AFFX-b-ActinMur/M12481_3_at	64370.3	P
Fbxo15	96162_at	-47.1	A
Bloc1s1	97917_at	2173.8	P
Eif4ebp2	96729_at	91.2	A
Gpsm3	94441_at	227.2	A
Stom	161176_r_at	3153.7	P
Arf6	104179_at	820.5	P
Itpr1	161661_i_at	-24	A
Tcp11	97381_s_at	446.6	A
Pdzk1ip1	96935_at	252.1	A
Ubd	92715_at	-11.1	A
Ifi202b	161173_f_at	-32.7	A
Tmpo	92782_at	2187.4	P
Dhx32	95719_at	-42.1	A
Tnnt1	161361_s_at	-156.6	A
Ptrh1	103601_at	277.7	P
Cltb	98560_at	739	P
Syncrip	95606_at	702.1	P
Tenc1	96825_at	1175.2	P
Anapc13	93539_at	2457.3	P
Tgfa	92369_at	26.3	A
Tmem222	96014_at	542.5	P
Ap1m1	94248_at	2097.1	P
Plekho1	95150_at	1.3	A
Rps11	94767_at	25933.4	P
Nespas	160097_at	236.1	A
Ttl	95314_at	-194	A
C4bp	102799_at	21.4	A
Tsku	98346_at	456.7	P
Dhx36	95944_at	1412.3	P
Zeb1	161595_at	61.7	A
Pth1r	98482_at	62	A
Ocel1	104444_at	213.5	A
Ndrg4	160819_at	471.7	P
Cyb5r1	103922_f_at	1117.4	P
Ssr3	96007_at	11331	P
Rdh5	101431_at	166.6	A
4930432O21Rik	160725_at	221.6	P
Ech1	93754_at	2493	P
Dazap1	97372_at	417.8	P
Cenpc1	98770_at	649.7	P
Kras	97991_at	476.7	P
Sh2d1a	103279_at	-81.9	A
Wwc1	96518_at	296.7	A
Prp2	93651_r_at	270.1	A
Zfp14	95315_at	32.7	A
Lyn	103349_at	719.5	P
Acy3	95725_at	784.7	A
Sftpd	102648_at	130.5	A
Limd2	95739_at	129.2	A
Entpd7	161103_at	122.6	A
Pla2g5	101328_at	47.4	A
2310061C15Rik	161147_f_at	1488.1	P
Bcat2	100443_at	221.7	P
Pax3	100697_at	388.6	A
Atf4	100599_at	9031.1	P
Hells	93228_at	445.5	P
Stard10	96735_at	-131.4	A
Psme2	100588_at	6262	P
Vamp1	93652_i_at	-611.3	A
Rpp21	96618_at	247.7	A
Hcfc1r1	94266_at	5965.7	P
Sst	95436_at	-119.8	A
Oprl1	104474_s_at	-84.4	A
Rhpn2	98485_at	117.5	A
Cfd	99671_at	-51.8	A
Fam83g	104695_at	126.3	A
C79242	96367_at	-209	A
Cox6c	162319_i_at	-34.4	A
Sec61b	93548_at	6350.5	P
Sprr2d	95793_at	-33.2	A
Rrm1	161731_at	-1.1	A
Pnpt1	99194_at	738.7	P
Zfand2a	161376_f_at	-45.4	A
Sdc4	98590_at	-323.7	A
Pvr	94643_at	502.6	P
Aak1	162380_r_at	708.8	A
Tmem41b	161979_f_at	30.9	A
9130011J15Rik	94286_at	1808.5	P
Pkp2	104337_f_at	934.8	P
Gale	93566_at	38.6	A
Id1	100050_at	5099.4	P
Map4k1	104688_at	519.4	P
Gm11346	94136_at	27.8	A
Igk-V1	97564_f_at	-4.7	A
Dnajc10	160144_at	4478.8	P
Btd	95469_at	635.4	P
Magoh	160550_i_at	4180.8	P
Prdx2	100331_g_at	13019.8	P
Gas5	98531_g_at	4749.2	P
Ephb6	162371_r_at	19.9	A
Sykb	100426_s_at	-52.1	A
Satb1	99665_at	20	A
Nudcd3	96001_at	1771.7	P
Mmp9	162369_f_at	0.1	A
Cfhr1	92291_f_at	210.2	A
LOC544903	100375_i_at	40.8	A
Smad1	102984_g_at	2793.9	P
Gabpb1	161341_f_at	196.3	A
Fkbp1a	160257_at	10455.1	P
Tnfrsf19	160670_at	-143.1	A
Rit2	100505_at	-85.7	A
Ino80e	99948_at	-65.1	A
Gramd3	161885_f_at	30.6	A
Tmem131	102336_at	826.9	P
Xpot	94340_at	1790.4	P
Pfkp	97833_at	1952	P
Tmed2	93819_at	10246.9	P
Dguok	99543_s_at	1416.1	P
Rbm38	98624_at	665.5	P
Bod1l	92211_at	483.5	P
Arl6ip1	160371_at	1340.2	P
Inpp5b	94398_s_at	447.4	P
Sult1a1	162130_r_at	-43.8	A
Fbln1	94307_at	276.5	P
Lsp1	161914_s_at	164	A
S100a14	162428_i_at	1192.5	P
Spib	93657_at	280.3	A
Ube2v1	160164_at	7562.4	P
Birc2	161883_f_at	497.6	M
Grb10	93690_at	220.9	A
Arpc3	95434_at	4900.7	P
C530030P08Rik	97147_at	19.9	A
Stk24	161464_f_at	1887.1	P
4931406C07Rik	96090_g_at	561.8	P
Tcta	162100_r_at	246.3	A
Oit1	94370_at	31.4	A
Bgn	162347_f_at	1169.4	P
Emr1	103507_at	-49.6	A
Ccl17	97783_at	-166.8	A
Scn3a	100691_at	-62.8	A
Btbd3	95393_at	393.9	P
Cic	96725_at	1052.8	P
Sox2	100009_r_at	-25.6	A
P2ry1	97168_at	-63.3	A
Kcnj6	92523_at	161.2	A
Fbxw5	96797_s_at	1951.7	P
Krtap6-3	100735_at	27.5	A
Asnsd1	97797_at	2637.7	P
Ddrgk1	104040_at	-10	A
Rnmtl1	160722_at	190.5	P
Mad2l1	99632_at	3161.4	P
Mybl2	100023_at	273.2	A
Fgf10	95976_at	-164	A
Cnih4	94385_at	207.3	P
Vcan	100019_at	-242.1	A
Rps26	98564_f_at	26434.5	P
Aurkaip1	97012_f_at	1810.4	A
Agfg1	100954_at	1142	P
Atf3	104155_f_at	181.8	A
Plac1	104201_at	694.8	A
U29423	97570_at	429.4	P
Galnt11	160640_at	-90	A
Med11	160596_at	216.7	A
Akr1b7	102826_at	356.5	A
Pak4	103473_at	212.7	A
Rangap1	98602_at	2046.5	P
Muc1	102918_at	-84	A
Xist	99126_at	2058.6	P
Mageb3	95782_at	205	P
Sprr2e	100723_f_at	1039.3	A
Fam32a	97865_g_at	2923.4	P
Zbtb45	96535_at	487	P
Vps72	160363_at	2129.1	P
Sh3yl1	103813_at	86.9	A
Ggnbp1	160644_at	303	P
Hyal2	161608_r_at	-58.2	A
Hsd11b1	97867_at	481	P
Anxa8	97529_at	13682.1	P
Sirpa	95803_at	347.6	P
Eef1d	160129_at	9687.5	P
Arf3	93700_at	3492.5	P
Zhx1	161836_r_at	135.7	A
Sdhd	92574_at	6609.4	P
D16H22S680E	95025_at	1180.5	P
Pck2	162462_r_at	38.1	A
Atp6v0a1	103275_at	726.6	P
Eif4ebp2	101072_at	4008.3	P
Scp2	95787_s_at	2611.1	P
Brp44	95058_f_at	2265.1	P
Saa3	102712_at	-21.5	A
Sipa1	162007_i_at	136.9	A
Eif1	92855_at	8832.4	P
Trim59	99149_at	1104	P
Krt31	103558_at	63.6	A
Acadm	92581_at	5650.7	P
Ddit4	103460_at	6260	P
Fut8	98143_at	2268.4	P
Thap7	102036_at	409.1	A
Acadvl	161623_at	-29	A
Repin1	162273_at	10.1	A
Lifr	104657_at	-1	A
Capn2	162112_i_at	-81.7	A
Tek	102720_at	-2.2	A
DXErtd11e	95949_at	-61.3	A
Dhh	161588_r_at	-25.5	A
Sdsl	93139_at	361.6	P
Cwf19l1	161942_f_at	51.7	A
Sema4a	94063_at	384.1	A
H13	96116_at	54.1	A
Sf3a2	92196_f_at	3660.9	P
Olfr94	102170_at	96	A
Mbnl1	96354_at	6990.8	P
Cacnb3	98483_at	2971.1	P
Nacc2	92526_f_at	928	P
Commd7	97419_at	795.1	P
Use1	99188_at	2769	P
C1qtnf1	103676_at	-1.9	A
Tor1aip2	93997_at	1455.9	P
Ppp2r5c	98993_at	2921.1	P
Fpr3	100741_at	-19.9	A
Baz1b	92381_at	420.4	P
Vpreb1	92972_at	1130.6	A
Mrps25	102128_f_at	846.4	P
Ina	94335_r_at	-8.7	A
Prkar1b	101927_at	666.3	A
Zfp277	161334_r_at	34.9	A
Cry2	97724_at	473.6	A
Ptpn12	102840_at	1044.4	A
Dkk2	161117_at	-26	A
Exosc7	99151_at	932.6	P
Tie1	161184_f_at	23.7	A
Sox3	92264_at	-33.7	A
LOC100504714	96543_at	-1.2	A
Lss	160737_at	650.3	P
6530401N04Rik	161437_f_at	708.2	P
Hsdl2	96095_i_at	146.2	P
Ggps1	98970_at	720.7	P
Nrcam	92293_at	-121.8	A
Avpr2	96585_at	43.4	A
Gpr33	94184_at	41.5	A
Atad3a	104103_at	71.1	A
Phlda1	160829_at	1270	P
Tcf7	97995_at	380.1	P
Tuba3b	93924_f_at	4658.5	P
Olfr90	98321_at	-203.6	A
LOC432699	96970_at	88.6	A
Ghrl	160873_at	51.8	A
Tpsb2	93622_at	87.3	A
Slc10a1	100340_at	27.7	A
Pdha1	98102_at	7356.4	P
Pms2	104454_at	143.2	A
Gnb2l1	99340_at	29576.7	P
Ppp3cc	160948_at	144.2	A
Arpc5l	161838_f_at	-14.9	A
Hsd17b2	101891_at	-22.3	A
Aldh1a7	94778_at	79.3	A
Pramel7	93245_at	28	A
Med12l	95916_at	-20.2	A
Fam118b	160186_at	733.5	P
Ndufa1	98117_at	273.8	A
St3gal2	100279_at	692.1	P
Mkln1	103831_at	-67.4	A
Rps4x	162229_at	-361.9	A
Aldh1a3	98372_at	-13.5	A
Pcmt1	94348_f_at	1429.2	P
Cpsf3l	94053_at	-140.7	A
Rad23b	96102_i_at	2709.3	P
Agfg1	103397_at	1303.8	P
Bsn	95317_at	-242.8	A
Pppde2	104141_at	2352	P
H2-Q10	97174_r_at	-880.1	A
Fert2	99321_at	55.1	P
Frg1	100978_at	583.7	P
Il6st	94345_at	2329.7	P
H2-M9	101341_at	391.3	A
Mark4	97328_at	-152.1	A
Dio2	103438_at	2942.7	P
Dhfr	104547_at	197.5	A
Reep6	96134_at	0.1	A
Gabra1	92938_at	-18.2	A
Klk1b9	162305_f_at	-143	A
Ywhah	97535_at	3691.4	P
Fgf4	98826_at	625.5	A
Serpinb1a	100100_at	3.3	A
Dmtf1	94272_g_at	113.3	A
Romo1	96687_f_at	3474.5	P
Mtr	101660_at	-85.7	A
Cry1	161225_r_at	24.4	A
Rbks	104336_at	-210	A
Tcf7l1	160780_at	265	P
Mdm4	93339_at	691.2	P
2010321M09Rik	96045_at	287.1	P
Cd38	100778_at	60.6	A
Homer1	104498_at	50.6	A
Pdia4	95423_at	2710	P
Cd151	97932_f_at	8152.2	P
Xirp1	102213_at	279	A
Apoc2	97887_at	205.5	A
Itgb1	100123_f_at	13793	P
Hoxb1	93888_at	199.1	A
Nup85	99663_g_at	2067.7	P
Akap8	161088_r_at	48	A
Osbpl9	99416_at	-51	A
Cd68	162173_i_at	-92.6	A
Uros	97993_at	436.2	A
BC023829	103756_at	1146.8	P
Mat2b	94469_at	4219.9	P
Eif4a3	101485_at	6615.8	P
Clic4	94255_g_at	6886	P
Fzd4	93459_s_at	1126	P
Zc3h3	97743_at	2081.8	P
Asgr1	161566_r_at	20.6	A
Serac1	99360_at	72.5	A
Ckap2	104322_at	1586.8	P
Mrps2	160423_at	738	P
2310004I24Rik	104334_at	1004.1	P
Ptplad1	93747_at	5279.2	P
Sap18	98534_at	149	P
Lamb3	92759_at	-421.4	A
Bat3	93921_at	2083.6	P
Cma2	95806_f_at	303.3	P
Mrpl24	101067_at	2621.3	P
Hoxa4	162402_r_at	278.5	P
Plscr1	102839_at	1256.8	P
Rttn	93636_at	351.4	P
Dhh	161111_f_at	43.1	P
Rab35	103792_at	-478.9	A
Thap4	160814_at	1370.8	P
Psma1	96892_at	1097.9	P
3200002M19Rik	161264_f_at	943.2	A
Ublcp1	94865_at	1266.8	P
Elf4	98289_at	304.5	A
Gns	98931_at	2059.1	P
Dgat1	104371_at	3177.2	P
Spag5	92412_s_at	412.6	P
Ctbp2	92554_at	945.4	P
Cdh1	98140_at	492	P
Snai2	99552_at	4277.5	P
Ptk2	161982_at	189.5	A
Tes	101550_at	2.9	A
Rab24	93347_at	1137.1	P
Lgals9	103335_at	5401	P
Mdfi	100433_r_at	642.5	A
Pvt1	92707_at	111.9	A
Eif3l	96942_at	16281.4	P
Slpi	161650_at	11725	P
Oas1g	102717_at	127.2	A
Isyna1	160337_at	96.1	A
Fabp6	99977_at	177.3	A
Wbp11	161582_r_at	-70.9	A
Sel1l	92870_at	963.6	P
Naa15	96152_at	1959	P
Csnk1e	97925_at	1755	P
Plin2	98589_at	14943.3	P
Vps28	96847_at	5341.4	P
Olfr71	97004_at	2297.2	P
Vim	101046_at	386.7	A
Kat2b	104070_at	4519.9	P
Pxmp2	104098_at	338.2	A
Sf3a2	92197_r_at	-1797.5	A
Npl	94330_at	-88.7	A
Snrpc	94313_at	3452	P
Atp6v1h	96610_at	2143.1	P
Zfp94	161465_r_at	-966.4	A
Kcnq2	99450_at	137.2	A
Serpina3g	102860_at	-783.2	A
Gtf2f2	103651_r_at	1100.5	A
B4galnt2	96548_at	7.5	A
Jam3	98957_at	-128.5	A
Agr2	101075_f_at	-39.6	A
Nfil3	101805_f_at	1180.7	P
Lpgat1	104282_at	123.2	A
Myh14	93481_at	-151.6	A
Zfp821	95123_at	118.7	A
Trap1a	102764_at	23.7	A
Ptprj	92985_at	-78.3	A
Cpxm2	102227_g_at	20.5	A
Serpina10	96787_at	387.8	A
Cd34	97773_at	25.3	A
Ak1	96801_at	6653.4	P
C78948	103132_at	44.9	A
6430706D22Rik	160682_at	2552.1	P
Cd48	103089_at	125.3	P
Tead4	102868_g_at	113.7	A
Arntl	102382_at	1462	P
Spn	99436_at	92.7	A
Eri2	102193_at	628.5	P
Ppp1r2	95681_f_at	290.3	P
Inpp5a	97859_at	1667.9	P
Slc39a9	102232_at	629.8	P
Sec61a2	103913_at	1449.1	P
Esr1	93945_at	-106.1	A
Esx1	99906_at	49	A
Tigd5	161606_f_at	356.7	A
Slc35e4	103527_at	1841.5	P
Col4a5	93220_at	419.5	P
Cetn2	104733_at	1829.9	P
Cdkn2b	101900_at	46.9	A
Taf6	103591_at	229.3	P
Slc4a7	93471_at	1815.1	P
Tpbg	95345_at	990.3	P
Slc38a2	162233_r_at	6.8	A
Ireb2	94975_at	940.8	P
Mcpt1	94728_f_at	1529	A
Nqo1	94350_f_at	127.1	A
Nrgn	96273_at	176.5	A
Ndufb10	162280_f_at	-134.1	A
Timm17b	96668_at	4059.4	P
Nrg3	99834_at	0.3	A
Prkcsh	100684_at	3675.2	P
Mid1ip1	95135_at	2573.1	P
Trp53inp2	160376_at	3934.1	P
Sf3b2	162091_f_at	1693.5	P
Gnas	92672_at	56.6	A
Psma7	93988_at	7262.8	P
Hspb2	103214_at	1068.3	P
Lck	161265_f_at	636.7	A
Smtn	98559_at	214.5	A
Ada	93206_g_at	260	A
Upf3b	93240_f_at	829.9	P
Tmem37	95464_at	-90.3	A
Mark3	161744_f_at	36	A
Hhex	98408_at	21.4	A
Rhbdl3	96490_at	185.4	A
Svs5	98842_at	-20.6	A
D930048N14Rik	104411_at	-78.8	A
Aff2	99912_at	-65.4	A
Gtl3	93588_at	1222.3	P
Dock5	103260_at	981.8	P
Fdps	160424_f_at	6037	P
Gdap1	102967_at	-90.7	A
Flot2	99007_at	1192	P
Actr1a	160407_at	178.3	A
Cdt1	94024_at	4164.2	P
Ccnj	96598_at	135	P
Atp5e	93596_i_at	5981.4	P
Slc25a11	160295_at	4093.2	P
Scn1a	94201_at	-65.9	A
Tyms-ps	100396_i_at	-132.8	A
Mmp13	100484_at	196.7	P
Ncam2	96581_at	-57.5	A
Sncg	161859_f_at	483.4	M
Pkm2	162032_f_at	14152.7	P
Car2	92642_at	11.5	A
Cmtm7	98492_at	3070.8	P
Sipa1l2	160961_at	958.7	P
Arrb1	162481_f_at	618.9	A
Fam46c	104477_at	-108.2	A
Mucl1	101636_at	-0.6	A
Ube2e3	93033_at	221.1	P
Irak1	98595_at	1769.2	P
Klk6	92353_at	-165.9	A
H2-Ke6	102991_s_at	244.4	A
Mrpl30	96082_at	1751.7	P
Eif2b4	95046_s_at	831.6	P
AW112010	100944_at	116.6	A
Kap	94199_at	146.7	A
Tmem179b	160497_at	1272.9	P
Eef2k	104481_at	123	A
Hnf4a	92713_at	-138.4	A
Scn1b	161510_f_at	2291.2	P
2210016F16Rik	160513_at	59.3	A
Cd63	160493_at	17204.5	P
Haus5	97371_at	84.9	A
Doc2b	101191_at	-148	A
Cstf1	94942_at	796.9	P
Cd59b	100293_at	232.4	P
Rap1gap	160822_at	1399	P
Hpx	161827_f_at	154.2	A
Auh	96650_at	930	P
Rab14	104442_at	234.3	A
Klf3	100010_at	479.3	P
Pcbd1	99056_at	-7.9	A
Tmem191c	161794_i_at	-6.6	A
Gm4137	97148_at	56.7	A
Uso1	103018_at	1434	P
Traf6	104190_at	13.2	A
Pcp4l1	160264_s_at	300.5	P
Gnat2	98807_at	52.1	A
Acvrl1	100449_g_at	118.8	A
Clvs1	161015_at	-102	A
Nlrx1	97737_f_at	67.6	A
Bcl2l11	99418_at	1032.9	A
Ntn1	97977_at	3591.3	P
Slc31a1	101877_at	2977.1	P
Sdhaf2	103097_at	1822.7	P
C76628	101220_at	-36	A
Bckdha	96035_at	306.7	P
H2-DMa	162346_f_at	-469.7	A
Prkca	102299_at	1424.6	P
Pde4b	103610_at	507.9	P
Pitx2	102788_s_at	-143.2	A
Cpsf2	104161_at	170.3	P
Adi1	103429_i_at	493.3	P
Mrpl15	161630_i_at	-45.1	A
Erlin1	97146_g_at	537.2	A
Ptger2	98768_at	31	A
Crlf1	161046_at	6450.5	P
Ptprs	160480_at	4064.8	P
Slc6a12	103510_at	256.7	A
2700078K21Rik	162467_r_at	-76.2	A
Tox4	96196_i_at	518	P
2610019F03Rik	100902_at	16.9	A
Cyb5r1	103921_i_at	852.2	P
Copg	94427_at	1606.9	P
Zfp574	92432_at	110.1	M
Scd1	94056_at	13282.8	P
Cwc15	99616_s_at	1776.8	P
Gprasp1	100357_g_at	689.9	P
Tsen15	93742_at	730.6	P
Ywhaz	97544_at	9771.8	P
Peg3	101451_at	-53.1	A
Ng23	92307_at	222.2	A
Pstpip1	103946_at	891.2	P
Slc16a2	162219_f_at	29.5	A
Ggps1	104222_f_at	894.9	P
Bag2	160962_at	1464.1	P
Rassf2	94771_at	605	P
Pabpc4	92775_at	2420.4	P
Itgb5	162218_f_at	880.4	A
Pcx	AFFX-PyruCarbMur/L09192_5_at	537.1	A
Ankrd46	93056_g_at	1202	P
P2rx1	103971_at	651.1	P
Flt4	104417_at	100	A
Arih2	96176_at	1111.4	P
2610301B20Rik	94893_at	459.5	P
Net1	94223_at	2132	P
Dnajc21	93478_at	411.9	P
Krt27	93800_f_at	8.1	A
Reg3a	103954_at	144.5	A
Slc22a23	160706_at	371.6	P
Areg	99915_at	4872.8	P
Fap	92441_at	23.3	A
Pklr	101472_s_at	66.7	A
Commd2	94030_at	1304.5	P
Rpap1	102883_at	448.6	P
Cdh16	93515_at	-34	A
Polr2c	160146_r_at	349.1	P
Plekhh1	101443_at	295.1	A
Lrwd1	97488_at	1639.4	P
Psp	100080_at	96.8	A
Zfp36l2	93943_f_at	750.5	P
Ift46	97423_at	1140.7	P
Birc6	102754_at	1013.9	P
Sult1c1	96421_at	17.3	A
Eif4e	162222_r_at	-28.6	A
Ccrn4l	162384_f_at	105.5	A
Serpina1a	101572_f_at	167.9	A
Tox4	96197_f_at	802.7	P
Dck	98072_r_at	223	P
Mst1	100286_at	-55.8	A
Ergic2	160151_i_at	280.8	P
Tom1	103578_at	751.7	P
Ryr2	102653_at	-3.5	A
Olr1	93167_f_at	8.1	A
Fxr1	99121_at	894.3	P
Phf17	95883_at	1737.8	P
Popdc3	103484_at	108.3	A
Ttc27	160223_at	232.4	P
Wnk2	93410_at	359.2	A
Brca2	102911_at	568.2	P
Rps24	93121_at	292	P
Tuft1	102043_at	419.3	A
Wdr74	95685_at	1095.9	P
Chmp7	161613_at	126.8	A
Btf3	93057_at	9395.1	P
Serpinf1	162429_r_at	233.1	A
Lhx9	93644_at	-103.1	A
Arnt	97185_at	461.1	A
Atp6v0c	96919_at	11137.4	P
Nr4a2	92249_g_at	563.1	P
Rab28	99493_at	1416.6	P
Glo1	93268_at	1244.3	P
Igfals	162450_f_at	31.4	A
1700074P13Rik	101839_at	12.1	A
Slc1a2	96202_at	17.4	A
