GENE_SYMBOL	ID_REF	VALUE	ABS_CALL
Vegfb	103001_at	1205	P
Nfix	100307_at	1204.4	P
Zranb2	93773_f_at	1307.6	P
Penk	94516_f_at	11.3	A
AF067063	102253_at	-12.2	A
Pax3	100697_at	317.9	A
Ski	104576_at	2650	P
Map3k7	161672_at	-116.7	A
Nudt4	160188_at	12436.1	P
Pmp22	102395_at	6617	P
Brs3	94116_at	133.6	A
Atg14	160783_at	432.2	A
Srsf9	96834_at	4364.1	P
Zan	99888_at	298.6	A
Fzd7	101143_at	-63.6	A
Slc30a5	94471_r_at	429	P
Gar1	160720_at	180.6	A
Ins1	97659_r_at	691.5	P
Gm6265	100551_r_at	-6	A
Tsfm	97403_at	679.4	P
0610007P22Rik	103372_at	-35.5	A
Ropn1l	160506_at	-851.6	A
Eif3c	94837_at	11137.5	P
Htatsf1	161691_at	-60.5	A
Tmem9b	160434_at	1334.8	P
Mup3	101909_f_at	-11.8	A
Klhdc2	161646_r_at	47	A
Naalad2	161079_at	395.2	P
Ccdc94	104502_f_at	1017.9	A
Zrsr2	93398_at	110.4	A
Shc1	104350_at	2532.7	P
AI462493	94459_at	303.9	P
Matn2	98475_at	3170.1	P
Ankrd40	98464_at	350.7	A
Zfp91	94064_at	759.9	P
Syngr4	99531_at	-1186	A
Gpx5	161986_f_at	83.6	A
Serpina10	96787_at	411.7	A
Dnm1l	160931_at	1675.1	P
Fabp6	160886_i_at	-29.4	A
Ash2l	97208_at	-8.5	A
Vps26a	96665_at	1877.7	P
Sidt2	161618_r_at	294.3	A
Dctn5	96636_at	3448.7	P
Smcp	100891_at	115.1	P
Por	161668_f_at	-140.6	A
Krt77	94447_at	-22.7	A
Mrps17	94909_at	2872.6	P
Arcn1	94513_r_at	-225.6	A
Mre11a	94376_s_at	632.7	P
Cpne3	104274_at	2107.5	P
Fxr2	99516_at	-37	A
Xcr1	97053_at	469	A
Stk36	101674_at	205.3	A
Slc7a2	92736_at	1519.4	P
Uba1	92616_at	11015.6	P
Sema4d	160836_at	407.3	M
Fcho1	104123_at	-19.5	A
Pnliprp2	160070_at	159.3	A
Nr2c2	98479_f_at	-141.3	A
Sucla2	93502_r_at	292.2	P
Ghrl	99534_at	-807.9	A
Sesn1	95731_at	1105.8	P
Klrc1	99370_at	346.5	P
Ache	104650_at	-725.7	A
Idh3g	162478_r_at	119.4	A
Hemt1	102950_at	79.1	A
Tomm7	160256_at	4595.9	P
Xrn2	97475_at	101.3	A
Slc34a2	98994_at	-132.7	A
Atp6ap1	94043_at	3451.1	P
Hoxd9	99426_at	-838.7	A
Dci	98527_at	1055.5	P
Lamb1	101948_at	752.8	P
Plac1	162117_f_at	-118.8	A
Chchd5	92430_at	443	P
Hyal2	161608_r_at	-58.6	A
Cab39l	97482_at	1002.2	P
2700029M09Rik	94360_at	1120	P
F8a	160902_at	83.4	A
Mrpl38	96335_at	2745.7	P
Timm17a	94860_at	3753.5	P
Vmn2r61	101351_at	-8.8	A
Sipa1	162007_i_at	76.5	A
Manf	95749_at	5274.9	P
Sct	162163_at	-143.6	A
Klra8	100326_f_at	11.6	A
Krt2	101698_f_at	210.1	A
Atp13a3	95978_at	926.1	P
Epha2	103980_at	256.1	A
Timp2	160116_at	127.7	P
Zfyve19	104247_at	974.9	P
Siah1b	92290_at	278.9	A
Krt19	102121_f_at	-128.5	A
Irgm2	98410_at	512.9	P
D14Abb1e	95164_at	58.1	A
Ccnb1ip1	161126_at	-112.9	A
Ins2	161849_r_at	-671.4	A
Slc32a1	101420_at	-49.5	A
Sirpa	103070_at	1596	P
Atad3a	161322_r_at	-516.1	A
S100a10	162340_r_at	248	A
Drap1	96617_at	3370.4	P
Vpreb3	93957_at	65.3	A
Chga	162192_f_at	-791.5	A
Tnfaip3	99392_at	114.4	A
Mlst8	161602_at	12	A
Hmgn1	96699_at	29398.6	P
Fzd1	161040_at	931.1	P
Dhh	161588_r_at	-14.3	A
Calr	93523_at	198.2	A
Hsdl2	96096_f_at	251.1	P
Accn5	96997_at	64.5	A
Tmem11	97308_at	554.3	P
Thap4	160814_at	1854.9	P
Fancg	103530_at	311.3	P
Pnrc2	95059_at	4479.2	P
Lama4	161793_at	32.6	A
Prrg2	162142_f_at	-119.8	A
Ndufv2	94062_at	14446	P
Dnajb1	96254_at	1516.2	P
Cdc25c	102935_at	561.5	P
Dok2	102334_at	7	A
Ubfd1	103861_s_at	1366.3	P
Odz4	98314_g_at	3.6	A
Gpr182	162449_f_at	-111	A
Tpd52l1	101446_at	22.1	A
Tagln2	160162_at	19463.5	P
Hpcal4	97744_at	856.7	A
6720456B07Rik	97311_at	6748.3	P
Gtf2h4	102039_at	1913.2	P
Il2ra	101917_at	33.7	A
Pdia4	95423_at	1693.7	P
Zfp326	102309_at	573.5	P
Copb1	94992_at	2313.5	P
Chuk	99070_at	1251.6	P
Pole4	95122_g_at	99.7	A
Cldn5	104516_at	-258.7	A
Pdlim4	104094_at	-47.8	A
Ddx17	162424_f_at	1544.7	P
Dfna5	103250_at	359.9	P
Dynlrb1	94862_i_at	3964.5	P
Cyth1	95325_at	-119.1	A
Polr1c	161347_r_at	464.2	P
Ndufb9	100079_at	7278.9	P
Apoa1	96094_at	-157.7	A
Bmp2	161118_r_at	150.6	P
Ly6e	101487_f_at	25820.4	P
Myh3	160753_at	74.9	A
B3galt1	101725_at	-297.2	A
Slc12a3	93570_at	-2.2	A
Rab1	92882_at	3687.7	P
Arhgap39	103447_at	133.9	A
Casp9	100367_g_at	377.9	P
Nos3	94167_at	-674.4	A
Commd9	161888_r_at	661.9	P
Mmp2	95663_at	-37.5	A
Ap3m1	97526_at	1201.3	P
Mst1r	97719_at	227.8	P
Flt4	104417_at	220.3	A
Zfp292	99851_at	1155.9	P
Egfbp2	100334_f_at	28.8	A
4933407C03Rik	162239_at	-99.3	A
Saal1	103221_at	348.6	P
H13	96116_at	26.8	A
Csnk2a1	104545_at	786.2	P
Arl5a	96751_at	2556.4	P
Med22	98430_at	452.1	P
Ttc39b	102920_at	1345	P
Kcna3	92393_at	-198.6	A
Llgl2	101916_at	186.8	A
Gnao1	100388_at	101.2	A
Lmnb2	101414_at	385	A
Tmem59	95477_at	3902.6	P
Shoc2	104216_at	202.1	P
Nvl	101366_f_at	264.7	A
Pcdh7	102280_at	496.9	P
Ptprv	92661_at	-53.2	A
Ubl5	94267_i_at	7352.5	P
Bhmt	94049_at	-13.4	A
Tjp1	162298_r_at	33.7	A
Serpina1c	101565_f_at	297.4	A
Chmp6	96097_at	3012.3	M
H2-Oa	102274_at	-95.9	A
D7Ertd187e	95934_at	23.1	A
Fam164c	161102_at	-90.8	A
Surf4	96542_at	10573.3	P
Clvs1	161015_at	40	A
Sel1l	92870_at	829.3	P
Hsph1	98111_at	2061.4	P
1700074P13Rik	101839_at	48.1	A
Spt1	94152_at	69	A
Ppara	102668_at	554.7	A
Invs	103811_at	592.6	P
En1	96523_at	-143.9	A
Eif5	160265_at	1953.2	P
Smtn	98559_at	531.9	A
Fahd1	99658_f_at	545.9	A
Nxn	97270_at	220.2	A
Tpst1	103032_at	1552.8	P
Mettl7a1	160465_at	552.1	P
1300017J02Rik	103407_at	-150.1	A
Tsc22d3	94212_at	16.4	A
Pqlc3	99366_at	2854.9	P
S100a16	95747_at	-55.9	A
H2-DMb2	101868_i_at	-55.9	A
Egfr	101840_at	478.6	A
Fam64a	94211_at	2250.5	P
D15Ertd621e	98013_at	837	P
Sult1b1	104539_at	63	A
Ctage5	104033_at	692.3	P
Rgs10	103384_at	43.7	A
Znrf2	99574_at	441.1	P
Bnip3	93836_at	639.8	P
Dda1	102072_g_at	1341.1	P
Spef1	99012_at	-235.8	A
Rgs11	102650_at	-139	A
Tm2d2	98920_g_at	797.8	P
Ighg	102823_at	-111.8	A
Daglb	93448_at	1302.8	A
Csnk1d	97263_s_at	5999.6	P
Serpinf1	162429_r_at	256.9	A
Antxr2	162034_r_at	55.4	A
Urod	94275_at	863.5	P
Eif4a2	93089_at	4076.8	P
Abr	160762_at	1242.1	P
D18Ertd232e	99823_r_at	717.8	P
Cops7b	102765_at	1298.9	P
Ubap1	96286_at	1961.6	P
Acsf3	104631_g_at	141.5	A
Rab6	97222_at	1110.7	P
Htr1f	101170_at	-0.3	A
Smg5	101697_f_at	1565.4	P
Ccl6	92849_at	279.4	A
Ilkap	96750_at	1761	P
Hmha1	100511_at	-248.5	A
Mogat2	162432_f_at	-263.1	A
Tmod3	99013_f_at	8948.7	P
Ptgs2	104647_at	698	P
Napsa	101972_at	-533.4	A
2810026P18Rik	104089_at	376.7	A
Spib	93388_s_at	114.9	A
Pabpc1	100720_at	35471.1	P
Gfra2	92448_s_at	430.5	P
Ros1	97764_at	-129.1	A
Ptprz1	92380_r_at	61.7	A
Psmb5	160559_at	598.6	P
Fam98a	95451_at	4517.9	P
Gspt1	93727_at	4324.3	P
Sf3b1	97808_at	2389.8	P
Trip12	94235_at	277.5	A
Gm4354	102348_at	473.4	P
Endou	102203_at	-92	A
Cd3e	102971_at	-272	A
Slc37a4	97430_at	498.5	A
Ccdc152	95369_at	131.6	P
Omd	93369_at	56	A
Amy1	101058_at	-37.1	A
Orc1	92458_at	309.9	P
Rbfox2	104197_at	-264.1	A
Ube2o	97739_at	31.4	A
Shd	103819_at	117.4	A
LOC544903	100375_i_at	83.5	A
Cnot1	99512_at	2362.9	P
Usp4	99064_at	1809	P
Fkbp9	93731_at	3019.3	P
Cfl1	99119_at	28663.9	P
Slc38a2	162233_r_at	88.6	A
C1ra	95414_i_at	295.1	A
2310037I24Rik	94978_at	6352.4	P
Cd97	160276_at	124.9	A
Pspn	100298_at	-162	A
Tcl1	93296_at	518.8	P
Gngt2	160893_at	-0.2	A
Ubap2	104715_at	4449.7	P
Mrpl20	94875_at	1791.3	P
Poldip2	99636_at	2214.5	P
Trib3	161067_at	-58.4	A
Gnrhr	104013_at	-64.5	A
Zfp54	102626_r_at	37	A
Ctdsp2	95161_at	6837.9	P
Cnot8	94490_at	813.8	P
Ercc1	100424_at	457.4	A
Mrpl2	95067_at	876.1	P
Ncaph	95753_at	1388.5	P
Hand2	99914_at	45.1	A
Lsg1	100895_at	737.2	P
Cask	102248_f_at	1134.5	P
Stam	92360_at	2405.1	P
Fam96a	96613_at	1846.9	P
Barx1	162321_f_at	207.7	A
Rpap1	102883_at	323	P
Acsl4	104017_at	414.9	P
Mapre1	92350_at	1877.8	P
Fam83f	97116_at	71.1	A
H2-M1	101299_at	410.6	A
Rogdi	97228_at	399.1	A
Flt1	98453_at	-373.3	A
Aass	103389_at	244.8	P
Igfbp4	101571_g_at	13583.9	P
Sec61a1	160291_at	5454	P
Pnp	93290_at	18672.2	P
Nudt21	94506_at	2564.1	P
Inhbe	97153_at	-146.2	A
Gna14	95364_at	-33.1	A
Car4	161818_f_at	673.6	P
Mrpl45	100886_f_at	1127.1	P
Cd44	103005_s_at	898.7	P
B3galt2	92341_at	-136.7	A
Gpcpd1	98941_r_at	-123	A
Sys1	99677_at	873.8	P
G6pc2	95330_at	-78.5	A
Hcn3	94188_at	194.9	A
Dnm1	103030_at	2468.3	P
Rbmx	97847_at	840.4	P
Esr1	93946_at	-71.7	A
Nudcd2	96932_at	587.2	A
Comt1	98535_at	6775.8	P
Ap2a1	101357_at	794.5	P
D13Ertd205e	102139_at	-256.6	A
Snx12	102320_at	1230.5	P
Pcp2	102376_r_at	-485.1	A
Fxr1	99121_at	671.5	P
Rpl35a	93513_at	-258.1	A
Kng1	93837_at	51.4	A
Cdk7	160658_at	454.2	A
Stom	100052_at	99.3	A
Zfp105	95318_at	202	M
Ost4	93807_at	67.4	P
Rfc5	104001_at	376.2	A
Casp8ap2	104291_at	-51.7	A
Myo6	162245_f_at	376.4	P
Ppp1r12c	92238_at	-120	A
Mcam	160458_at	417	P
Ddx52	160627_at	529	P
Alx3	96423_at	291.6	A
Ccl17	97783_at	-323.5	A
Aplp2	162224_r_at	-117.6	A
Ctsf	97336_at	36.4	A
Vamp8	100345_f_at	6462.1	P
Guca2a	96051_at	-2.1	A
Cdc7	103797_at	291	M
Ubl4	160856_at	957.6	P
Bphl	161804_r_at	11.7	A
Ipp	94699_at	524.6	P
Rhod	95547_at	3907.9	P
Dapk3	92566_at	186.7	A
Nrp1	95016_at	6446	P
Atp6v1a	95744_at	1947.1	P
Psme1	101510_at	3664.6	P
Prrc1	96288_at	990.4	P
Pcyt1a	99035_at	441.2	P
Cyp4b1	103353_f_at	14	A
Pam16	160258_at	-39.7	A
Tcrg-V3	102745_at	13.1	A
Sap18	98534_at	329.3	A
Fam102a	99451_at	106.8	A
Sema4a	161530_r_at	-69	A
Zfp612	161084_at	92.5	A
Pcf11	99923_at	363.7	P
Txndc12	97492_at	2473.5	P
Smyd5	93916_at	190.3	A
Itgb7	162193_f_at	168.6	A
Khdrbs1	101508_at	1289.7	P
Rhox5	101368_at	7792	P
Tax1bp1	96874_g_at	6411.8	P
Cenpc1	98770_at	570.2	P
Osbpl9	161810_r_at	133.5	A
Sfpq	97161_at	2.6	A
Gm10883	96992_r_at	84.2	A
Gna13	104316_at	516.1	P
Kit	99956_at	205.9	A
Isg15	98822_at	670.2	P
Gm5772	101824_at	150.8	A
Eif3b	161743_i_at	-117.7	A
Mapt	102431_at	-138.4	A
Aebp1	100411_at	66.5	A
Nfkbie	101727_at	382.8	A
Peci	94485_at	2565.5	P
Zfp598	100482_at	1531.5	P
Ccs	161506_r_at	92.1	A
Tpsab1	97109_at	-432.5	A
Hsf2	101155_at	-115	A
Sdsl	162361_at	-14.6	A
Tax1bp3	162014_i_at	1914.9	P
BC037034	161214_r_at	481.3	P
Ube2m	160165_at	3556.6	P
Ide	160290_at	1110.8	P
Ank1	100440_f_at	359.8	A
Slc25a17	97472_at	5220.1	P
D8Ertd28e	95352_at	-95	A
Twist2	160939_at	665.4	A
Tes	101551_s_at	129.9	A
Klk1b16	100719_f_at	59.2	A
C77405	101692_r_at	-112.3	A
Csnk1d	97264_r_at	1306.3	P
Eif4e	99097_at	101.8	A
Slfn4	92315_at	192.5	A
Tnfsf11	93416_at	-76.2	A
Tbcel	103326_at	356.3	A
Olfr16	102554_at	-111.1	A
Pole4	95121_at	701.4	P
Ppm1m	104525_at	549.7	P
Gstz1	160350_at	937.5	P
Itpr2	96420_at	-81.8	A
Krt10	94321_at	497.6	P
Lrpap1	100086_at	543.1	A
Msx2	102956_at	-142.6	A
Tnc	101993_at	431.6	P
Angptl4	161518_r_at	12	A
Tspan7	93326_at	140.9	A
Cited1	160705_at	492.3	A
Atp6ap1	161806_r_at	191.1	A
M6pr	92846_at	-131.5	A
Cd97	97832_at	8.6	A
Aym1	102079_at	105.8	A
Hdgf	92630_r_at	5263.1	P
D0H4S114	160522_at	695.5	P
Topbp1	103071_at	1501.1	P
Pax5	102578_at	-374.2	A
Anxa7	161533_at	-99.2	A
Otud4	94923_f_at	2974.3	P
Plekho1	95150_at	-43.3	A
Crhr2	162152_r_at	166.2	A
Akap8	161088_r_at	-1.5	A
Cmas	161138_r_at	191.4	A
Tfrc	AFFX-TransRecMur/X57349_3_at	1119.4	P
Slmap	98553_at	1570	P
Ocln	92907_at	-63.5	A
Lhx1	92961_at	-115.7	A
Tnpo2	104071_at	2711.8	P
Col1a2	161156_r_at	1263.6	P
Smr2	102685_at	261.9	A
Car2	92642_at	125.1	A
Sftpc	94900_at	47.3	A
Hpvc-ps	101827_at	217.7	A
Pigq	100594_at	1115.3	P
Ctsa	101055_at	2519.7	P
Gosr2	94070_at	-159.2	A
Mrpl3	95734_at	1593.1	P
Thrsp	160306_at	64.1	A
Ddx21	94361_at	1697	P
Isl1	92515_at	-5.7	A
Tprgl	95737_at	1259.1	P
Tnf	102629_at	-276.4	A
Abcd2	92913_at	-160.4	A
Bhmt2	97418_at	50.2	A
Tulp2	160863_at	84.6	A
Agfg1	103727_at	554.8	P
Reg1	160213_at	842.9	A
Glud1	92586_at	1879.8	P
Kazald1	160971_at	43.3	A
Etf1	98608_at	3353.6	P
Arap3	160947_at	55.8	A
Nat15	160195_at	1458	P
Csrp2	93550_at	490.9	P
Pcsk1n	100139_at	-331.4	A
Klrg1	95320_at	117.5	A
Ctnnd1	98151_s_at	1040.7	P
0610012G03Rik	99166_at	1935.9	P
Acvr2b	93903_at	359.3	P
Bat2	95311_at	59.3	A
Tapbp	102689_at	1789.1	P
Nfib	99440_at	4612.3	P
Ufm1	161908_i_at	-112.1	A
Eif1b	98953_at	1683.7	P
Atp13a1	95029_at	586.4	P
Mc1r	101161_at	418.9	A
Osbpl1a	93317_at	370.7	P
Gap43	102389_s_at	225	P
H2-Q10	101898_s_at	512.7	A
P2rx4	95586_at	338.2	P
Ier2	99109_at	11301.8	P
Ddx10	99878_at	279.8	P
Snx3	160543_at	16247.5	P
Arid3b	103970_at	443	A
Gpx1	94132_at	1205.5	P
Mrps31	103354_at	884.1	P
1810013D10Rik	161435_i_at	663.3	P
Prlr	93926_at	260.8	A
Klhl24	96494_at	231.5	P
Plg	161626_f_at	9.8	A
B3galnt1	98961_at	6	A
Nfe2l1	101757_at	701.2	A
Tm2d1	104608_at	376.9	P
Taf10	103910_at	7416.5	P
Dync1h1	97333_at	1189.7	P
9130016M20Rik	99341_r_at	10.1	A
Hnrpdl	96083_s_at	4090.3	P
Pttg1	101027_s_at	7234.7	P
Cdh13	104743_at	608.5	A
Capn6	97941_at	-59.4	A
Rpl10a	161327_f_at	8159	P
Rps4y2	98149_s_at	-3.9	A
Retn	102366_at	-342.9	A
Tinagl1	160613_at	2633.8	P
Ids	99882_at	140.3	A
Synpo	94991_at	1027.3	P
Fgfbp1	103995_at	-80.6	A
Rad21	94768_at	13236.8	P
Epb4.2	161151_at	-196.3	A
Rnf220	161937_r_at	165.6	A
Cbx5	104259_at	2702.4	P
Il11ra1	93065_at	273.6	A
Esf1	103312_f_at	799.6	P
Gria3	97793_at	27.4	A
Ang3	95228_f_at	-1.6	A
Cenpk	98400_at	931.2	P
Syt3	102116_f_at	-180.1	A
Inpp5a	97858_at	1961.5	A
Hcls1	99461_at	-170.3	A
Rrn3	96781_at	1083.2	P
Mrpl36	161488_r_at	72.2	A
Limd2	95739_at	37.7	A
Sirpa	95803_at	481.9	P
Rspo2	93375_at	124.3	P
Pdlim3	101089_at	21.3	A
Fam105a	162211_r_at	134.5	A
Braf	93870_at	75	A
Uqcc	103090_at	988.3	P
Anxa10	92494_at	-44.4	A
Nkx1-2	98337_at	235.5	A
Rnf10	96859_at	9211.4	P
Pcid2	96546_r_at	4147.5	P
Lcp2	102957_at	208.5	P
Iqgap2	160993_at	9.4	A
Ogdh	96879_at	1728.4	P
Top2b	99462_at	739.2	P
Mrpl4	95736_at	2496.2	P
Api5	101035_at	2461.5	P
Srsf1	104586_at	664.4	P
Dhx16	100559_at	759.5	P
Pld1	101627_at	33.2	A
Tgfb3	102751_at	1165.1	P
Ankrd46	93056_g_at	906.4	P
Tax1bp3	93327_at	1862.2	P
Hk1	99335_at	17025.7	P
Stim1	100952_at	352.7	A
Tfrc	AFFX-TransRecMur/X57349_M_at	192.8	P
Mphosph9	99345_at	463.3	A
Asf1b	97364_at	1543.2	P
Mxd3	103237_at	1210.1	A
Ap1ar	98509_at	2281.1	P
Prpmp5	98382_f_at	106.6	A
Rad23b	96102_i_at	2620.2	P
Frrs1	103421_at	511.2	P
Hsd17b10	101045_at	3109.9	P
Krt10	162121_at	102	A
Kif16b	103998_at	231.4	P
Pcyt1a	161074_at	880.4	P
Msh6	93299_at	187.3	A
Rfpl4	93449_at	7.2	A
Dlx6	98866_at	-110.3	A
Rab3b	160868_at	-437.5	A
Trove2	92265_f_at	545.2	P
Lypla1	161774_f_at	4025.3	P
Chd1	101459_at	920.7	P
Eif3f	160541_at	485.6	A
D530037H12Rik	92653_at	-8.9	A
Gm4736	93649_f_at	-391.9	A
Grb10	95450_at	-70.9	A
Cenpe	161586_f_at	47.4	A
Tal2	101310_at	-101.4	A
Gpr125	103332_at	138.3	P
Krt14	101041_at	-163.2	A
Irf1	102401_at	4938.2	P
Hprt	160107_at	9836.9	P
Mesdc2	95405_at	3100.5	P
Ptk7	92325_at	521.8	P
Fxc1	99123_s_at	1025.1	P
Ddx18	160492_at	821.7	P
Dhx30	162140_i_at	-393	A
Tsta3	94298_at	1599.9	P
LOC100504882	99379_f_at	1682.3	P
Abcf2	102010_at	-35.2	A
Fkbp11	97964_at	2756.6	P
Set	98550_at	3990.8	P
1700040I03Rik	95619_at	686.2	P
Ntf3	92420_at	-14.6	A
Celsr2	92364_at	889	A
Il3	94086_at	-190.5	A
Cd46	94178_at	-6.1	A
Cdh9	94640_at	132.7	P
Fstl3	104452_at	57.3	A
Nfic	93006_at	110.9	A
Sgcb	93898_at	523.5	P
Asl	104566_at	483.6	P
Ssbp2	103504_at	2850.6	P
Peg10	92269_r_at	233.2	P
Nme1	92794_f_at	857.2	P
Pef1	93591_at	417.6	A
Ppap2a	98508_s_at	2837.7	P
Siah2	97906_at	730.3	P
Inpp5d	102884_at	-452.9	A
Wnk1	94003_at	2971.9	P
Dkk1	99881_at	103.3	M
Usp2	92821_at	63.1	A
Avpr2	96585_at	275.8	A
Wnt4	103238_at	64.2	A
Chi3l3	92694_at	247.9	A
Sin3b	93790_at	-245.8	A
Scamp2	104365_at	1067.1	P
Anapc13	162466_at	194.5	P
Metap2	93505_at	-3.3	A
Umps	162071_i_at	-150.8	A
Tgfbr2	94702_at	-3.1	A
Mrpl39	93062_at	823.1	P
Dcaf12	96732_at	719.4	P
Smpd2	101940_at	300.7	A
Cdx2	103239_at	50	A
Nans	104147_at	4953	P
Bpgm	94815_at	178	P
Bcl2l11	99419_g_at	-32.7	A
Itgae	161730_f_at	0.9	A
Got2	93355_at	-2.4	A
Surf2	100910_at	1161.8	P
Slc25a45	161640_at	680.6	A
Mrps10	97251_at	746.6	P
Srsf3	101004_f_at	2433.4	P
Hoxd8	93221_at	20.3	A
Jak1	98911_at	1170.6	P
Stau1	103872_r_at	351.4	P
Nmd3	93741_at	805.2	P
Ube2l6	98597_at	262.5	A
Cldn1	97546_at	122.9	P
Ubd	92715_at	17.1	A
Srprb	101114_at	103.9	A
Mki67	161931_r_at	350.6	P
Sfxn2	160967_at	302.9	M
Ddit4	103460_at	5117.5	P
Lmf1	102421_at	629	P
Dhx36	95944_at	879.6	P
Sox18	161025_f_at	436.1	A
Asna1	92428_at	3396.3	P
Cacna2d3	98300_at	-124.2	A
Rpl27a	97691_at	244.7	M
Hnrnpul2	104609_at	1258.7	P
Cldn3	94493_at	106.8	P
Ctnna1	161254_r_at	-16.1	A
Nav2	161050_at	1008.8	P
Pparg	97926_s_at	138.8	P
Bcl2l1	99027_at	2112.5	P
Fgfr1	97509_f_at	1693.1	P
Faf1	161364_f_at	213.7	P
Gba	100488_at	1473.7	P
AA414993	95177_at	132.4	P
Tradd	160689_r_at	561.6	A
Apbb2	160903_at	1775	P
Wfdc12	160914_at	-48.2	A
Ppm1m	161992_at	164	P
Nudt14	101380_at	469.7	P
Ly9	93194_at	-242	A
Ddb1	95682_at	12950.5	P
Etaa1	94467_at	85.7	A
Fap	92441_at	-54	A
Tcte1	102747_at	670	A
Ak4	99959_at	263.8	A
Degs2	101384_at	-86.2	A
Cnih4	94385_at	326.4	P
Ube2k	92547_at	3281.6	P
Rgs7	93645_at	35.5	A
Rps2	100686_at	54710.4	P
Mef2c	104590_at	236.1	A
Syt5	104269_at	93.5	A
Map2k3	93313_at	-3.6	A
Ubtf	97901_at	2253.9	P
Hck	93483_at	-16.9	A
Ndufaf1	161507_f_at	107.8	A
2310035K24Rik	96819_at	1507.5	M
Tbc1d24	97710_f_at	50.5	A
Nmt1	102980_at	1183.3	P
Hnrpdl	96084_at	1546.2	P
Cflar	103217_at	469.7	P
Crem	160526_s_at	152.3	A
Hddc2	160659_at	458.6	P
Actn3	100879_at	173.5	A
Wdr78	101470_at	170.1	A
Plp1	92801_at	75.5	A
Anp32a	104390_at	1709.8	P
Serpinb6c	103306_at	185.4	P
1810019N24Rik	99867_at	12.3	A
Acat2	101006_at	3590.5	P
Ly6e	101488_r_at	-133.9	A
Omt2b	98578_at	-614.9	A
1110059E24Rik	162345_at	111	A
Saa2	103465_f_at	-65.2	A
Cox16	160556_at	1335.9	P
Mrpl46	162436_at	17.9	A
Dusp8	92362_at	-212.2	A
Trp53-ps	101617_s_at	384	P
Riok1	102782_at	263.4	P
Smg5	97992_at	235.2	A
Sp100	101848_g_at	111.1	P
Msh5	103719_at	-112.2	A
Mtf2	102069_at	745.2	P
Gata2	102789_at	-21.3	A
Tmem38b	160998_at	1152.5	P
Atp5o	99128_at	9180.6	P
Ate1	97130_at	78.4	P
Csnk1g2	96284_at	5109.2	P
B4galt3	160915_at	152.1	A
Adcyap1	92200_at	-112	A
Sergef	93633_at	-103.6	A
Sephs2	93557_at	272.8	P
Rag1ap1	102960_at	1390.6	P
Gpr12	98784_at	566.7	A
Rnf123	161701_at	73	A
Tcfap2b	92903_at	125.2	A
Ap1s1	160552_at	5224.3	P
Fcer1g	160692_at	10.6	A
Ccdc86	103768_at	420.5	A
Dpm3	101084_f_at	2092.8	P
Hnrnpul2	104296_at	199	P
Mcm5	162102_r_at	778.7	A
Sfxn2	103706_at	442.9	P
Krt7	97920_at	-107.5	A
Hps1	93901_at	814.2	P
Col4a4	101774_at	329.4	A
Galm	162031_f_at	1191.7	A
Eya3	102716_at	52.1	A
Rc3h2	161020_r_at	374.3	A
Adam1a	162063_f_at	38.7	A
Psg19	100745_r_at	26.2	A
Gna13	100514_at	1834.1	P
Ppp2r5a	93826_at	1538.2	P
Aktip	101893_r_at	21.8	A
Tnpo3	96674_at	2674	P
Per1	93619_at	312.7	A
Msn	160308_at	9409.9	P
Tppp3	95108_at	26.8	A
Cyp17a1	102416_at	-387.3	A
Gstm1	161633_r_at	212.4	P
Neo1	92518_at	124.6	A
Dcc	102566_at	182	A
D1Wsu158e	94674_at	-149.5	A
Wipi2	95139_at	787.1	P
0610010K14Rik	95636_at	1121.7	P
Soat1	160767_at	265	A
Cd3d	161863_r_at	26.2	A
Glod4	98613_at	1772.3	P
Slc5a11	101609_at	-320.1	A
Sstr3	101309_at	-2367.2	A
Foxn3	104665_g_at	-3.1	A
Zfp125	103269_f_at	75.9	P
Tcrb-V8.2	101279_f_at	166.3	M
Wnt11	103490_at	-160.1	A
Prkcz	96198_at	165.8	A
Bcar1	98990_at	764.9	P
Cpsf3	96234_at	701.3	P
Aldh2	96057_at	1835.1	P
Rbx1	95125_f_at	1952.2	P
Fnbp4	101422_at	573.8	P
Coq3	99365_at	1366.3	P
Sept2	97543_at	4284.2	P
Ptger3	96588_at	-15.3	A
Snai1	103830_at	1043.6	P
Ttc33	103852_at	1417.2	P
Ikbkb	93706_at	304.6	A
Fzd8	99415_at	267.3	P
Lgals3	95706_at	19971.5	P
Adipor2	104605_at	920.1	P
Crlf3	98415_at	1127.9	P
Mat2b	94468_at	482.5	A
Cuedc2	99179_at	1550.8	P
Smyd2	160794_at	1125.1	P
Lgtn	102127_at	95.5	A
Rnf103	97972_at	653.1	P
Zfp524	103595_at	378	A
Dpcd	104120_at	974.8	M
Shmt1	98459_at	366.6	P
C79452	94783_at	-8.4	A
Ppp1cc	101482_at	5029.9	P
Pnkd	103636_at	1040.9	P
C78893	102135_at	755.7	A
Btbd1	94877_at	174	M
Umps	161092_at	635.3	P
Pnmt	101719_at	411.7	A
Alkbh5	97355_at	437.8	P
Nr1d1	98507_at	666.1	A
Slc10a2	97150_at	-9.1	A
Sh3bp5	98766_at	180.4	A
Ap4s1	104565_at	810.8	P
Chchd6	93561_at	49.3	A
Psmd3	92769_at	3401.8	P
Zfp821	95123_at	28.8	A
Sema4a	94063_at	257.9	A
