"","GSM6207","GSM6208","GSM6209","GSM6210","GSM6211","GSM6212","GSM6213","GSM6214","GSM6215","GSM6216","GSM6217","GSM6218"
"Cnn3:rc_AA944422_at",13.3512843486751,13.2244539533306,13.1132700879615,13.0145958987773,13.4947930963465,13.3873173008004,13.7268673963249,12.9465042517442,13.0857380021677,13.2644132768587,13.0048875760729,13.1213392455026
"Golga2:rc_AA944423_at",9.69017262126421,9.50521609609692,9.48804095228879,10.1511434194201,10.733778002274,10.1979538276101,9.69278983497265,8.61985314739117,8.51451681645401,9.10669379120375,8.21091481607392,9.20774646687728
"Rap1b:rc_AA944856_at",13.4794392506365,12.9198688982059,13.0630073891787,13.2221307481158,13.2538031754912,13.5532812965582,13.6674331402699,12.4091522352268,12.4860556552297,12.887258700896,12.5516602030241,12.5405397631658
"Hspa9:rc_AA944973_at",9.18413149394059,8.40811740799184,7.8592241619782,7.99322146736894,7.46597446450407,6.93663793900257,6.75488750216347,7.97670731184688,8.10118781525974,7.86851392389546,8.46719795153787,8.17142702660754
"Sult2a6:rc_AA945050_f_at",NA,7.17192735435346,NA,6.00898878322726,NA,NA,NA,NA,6.7279204545632,7.76088624278491,7.78659636189081,7.06931549454008
"Cyb5a:rc_AA945054_s_at",11.2256894600154,10.7803757223253,10.7636273517276,11.5718948206343,10.1854949242109,11.0383703317307,11.0786845461946,11.3435188629014,10.2927817492278,11.647233549977,11.0005634427101,10.7109785827409
"Gsta3:rc_AA945082_at",6.09381367340273,5.03121873061072,4.48542682717024,4.66106547980695,4.91647664443772,4.00898878322726,5.30742852519225,4.6724253419715,NA,5.15380533607904,4.92599941855622,3.62058641045188
"Serpina3c:rc_AA945128_at",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tdo2:rc_AA945143_at",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COX3///ND3:rc_AA945152_s_at",14.4713386309547,14.6698317744624,14.2931267402719,14.4986809487673,14.342102454616,14.4945493667174,14.4851752191819,14.6651526815024,14.3169178744931,14.4933676318035,14.7233409736015,14.8764737801766
"Ttr:rc_AA945169_at",NA,5.19377174339668,5.42290574261218,NA,4.52356195605701,NA,6.27984269352035,NA,6.64961545906341,4.78659636189081,NA,6.35402893805439
"Ttr:rc_AA945169_g_at",5.25171909260596,5.29645740737124,5.56376827845203,3.47248777146274,4.77610398807316,5.31831684133498,5.06608919045777,5.32912359629157,2.88752527074159,5.3037807481771,5.48864353985378,3.98185265328974
"Apoc4:rc_AA945171_at",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alb:rc_AA945321_at",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gckr:rc_AA945442_at",NA,NA,NA,1.92599941855622,5.12101540096137,6.26865895502767,6.67383905599044,6.05528243550119,4.15380533607904,1.76553474636298,NA,6.21334728173344
"Pzp:rc_AA945569_at",NA,5.69766263347052,NA,NA,NA,NA,NA,5.31831684133498,6.5453506448223,5.90929308582382,6.20163386116965,5.20554891117303
"Cyp2c6v1:rc_AA945571_s_at",6.2364926183813,6.04439411935845,NA,4.02680005934372,4.75488750216347,1.72246602447109,NA,4.16992500144231,NA,6.27612440527424,NA,NA
"LOC100361547///Cyp2c7:rc_AA945573_f_at",7.18883607303053,NA,6.68929916053589,7.28540221886225,NA,5.53294028837287,NA,6.08533966935737,6.37330019660839,5.89965902637744,7.11997860965488,5.41616416473313
"Hsd17b10:rc_AA945583_at",7.81057163474115,9.90267658665114,9.12360412414095,9.74651432113846,8.18338726124887,9.34673532828793,9.54689445988764,9.2001629739997,9.94104760634058,9.99052947485922,10.0212576205605,9.77313920671969
"Rup2:rc_AA945585_at",5.6409679104499,7.30103884990315,5.55765515472542,7.5668151540109,7.10118781525974,6.43796008833447,6.56833618213375,7.82209277437953,6.49825086752783,6.9413411054853,7.56224242422107,7.54457811733884
"LOC691829///Sult2a2:rc_AA945589_at",9.4241662888181,10.3035524555837,9.69818374420072,10.0829473601278,9.42479614913847,9.69209237542757,9.47004872601133,9.43671154213721,9.11920052691734,9.84470576441194,10.0963198414183,9.9646296667206
"Apcs:rc_AA945608_at",6.99548451887751,8.43379405875492,6.88996019965864,8.26772305162742,6.3819754785573,8.07360604057494,8.194264382992,8.05907401466356,7.8648051942415,8.22110372536788,6.78267065867701,7.97154355395077
"RGD1561736///RGD1563861///Rpl10:rc_AA945611_at",14.3580879674226,14.3687519825091,14.2732273824579,14.1524670692968,14.0383274590701,14.2358571736342,14.2394493595193,14.648026083618,14.4500900114507,14.2242805964212,14.3606619355786,14.4994286108955
"Dnajb1:rc_AA945704_at",10.8084011405807,10.807998838623,11.5468462406647,11.6225552102229,11.080417833731,10.6267129015308,10.2683080623977,11.4240612853579,10.4769486732459,10.6506030222153,10.1028942924644,10.3247431104944
"Cxcr4:rc_AA945737_at",NA,NA,NA,NA,4.57893871309339,NA,NA,NA,NA,NA,NA,NA
"LOC100911847///Rps14:rc_AA945806_at",14.3189664050199,14.5600222869581,14.3584657702499,14.2974608418568,14.2325633308178,14.3760100450506,14.4547876501176,14.7497542250226,14.4258190860234,14.3499446385659,14.5266703961916,14.4861373827494
"Jun:rc_AA945867_at",6.09592441999854,6.7839804136838,7.31015831794782,7.14974711950468,6.43295940727611,6.82273014794452,7.23074100262691,7.66391384211598,7.36981542428391,7.40854204229686,7.90026304356897,7.69627208392586
"Npr3:rc_AA945907_at",7.17292748960384,7.21042783040149,3.8073549220576,6.19377174339668,5.68088692071969,2.43295940727611,5.49825086752783,NA,7.21723071622067,5.86789646399265,6.5668151540109,4.20945336562895
"LOC688869///LOC681754:rc_AA946040_at",12.3318966370935,12.955795186723,12.3280016621493,12.4336375983798,12.8880392306769,12.9666676648671,13.0324762665027,12.7117960102838,12.0066065947694,12.9462300811045,12.5045707393244,12.8449999218278
"Lyn:rc_AA946044_s_at",5.1168637576909,NA,4.64385618977472,5.04439411935845,NA,4.01792190799726,1.53605290024021,NA,NA,3.74416109557041,NA,NA
"Lama3:rc_AA946108_at",12.0239275771744,10.858991149777,9.40173284952262,10.7909186192809,10.2816982500988,10.3930686308358,11.1195896207411,10.9749164341859,11.1554507313121,11.3903302022232,11.0154847461159,10.8933015308606
"Grk5:rc_AA946251_at",5.5909612413426,6.92718535782637,5.98185265328974,7.8073549220576,7.58120058192496,7.47167521439204,7.1568415245884,6.40429006444484,5.3819754785573,5.762880292917,6.4594316186373,5.95884267524324
"Cebpd:rc_AA946292_at",8.81410175449819,9.50024436658881,8.54689445988764,9.22544846861074,8.99661471481536,9.04165915163721,9.21941056308346,8.03837033173068,9.22713456368307,8.24745286463493,9.33650655981026,8.73843008775478
"Sparc:rc_AA946313_s_at",8.21431912080077,9.24269776790801,8.19869058566892,8.83447104998422,8.1853710292354,8.71115071124326,9.03011533090807,8.81089291189221,8.80799883862303,8.28123458464702,8.40173284952262,8.05148086534133
"LOC100365047///RGD1565355///Cd36:rc_AA946368_at",NA,NA,NA,NA,NA,NA,3.10433665981474,NA,2.74416109557041,NA,6.16591193893569,NA
"Arhgap1:rc_AA946369_at",7.71355835640479,NA,6.48058827023386,NA,NA,6.71561885907482,7.10328780841202,NA,NA,NA,NA,NA
"Man2c1:rc_AA946384_at",10.0617761975867,9.72689931847653,10.0833463539191,9.66284636515948,9.72706955802371,9.50402444263636,9.44418666269936,9.9584077136679,8.77610398807316,8.93928535647869,8.99322146736894,9.15810471969659
"RGD1562378:rc_AA946439_at",8.01346225980656,8.37155886261196,8.24269776790801,9.32485559695043,9.36172450250739,8.22544846861074,8.35535109642481,8.4241662888181,5.68088692071969,7.57288966842058,7.31560245663795,NA
"Ptpn21:rc_AA946488_s_at",6.58496250072116,6.60733031374961,6.01122725542325,5.64385618977472,6.01122725542325,5.51727569320958,5.67525138605026,5.25550073314839,NA,4.13750352374993,4.85299758761332,5.88996019965864
"Lcn2:rc_AA946503_at",7.47329987114132,10.4954553330099,11.1470140796425,11.7792268837132,12.6944231857606,12.6858657067682,12.0021469465787,9.76967257699991,10.3485068650151,10.4621955011376,11.2023075169369,11.9452243427485
"Abcd3:rc_AA946532_at",10.6013993905318,12.1025006691504,12.4201444519417,12.1881560959222,12.4879656111431,12.9506105711646,12.468827655231,12.3827591040565,12.1757990223714,11.9239959327718,12.1871664658446,12.1425219320586
"Prl8a7:rc_AA946542_at",NA,NA,3.72246602447109,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Prl8a7:rc_AA946542_g_at",2.29278174922785,5.37851162325373,4.08746284125034,4.79701297783614,3.16992500144231,4.57893871309339,NA,NA,5.08321336824898,4.51096191927738,4.4262647547021,3.58496250072116
"Marcks:rc_AA955167_r_at",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marcks:rc_AA955167_s_at",6.46270675067016,6.57591736111815,5.60288440871842,6.73063995591679,NA,5.82781902461732,6.54225804976692,5.70873904135958,4.12928301694497,5.46923479366766,7.12101540096137,6.52042224852645
"LOC102554525///Gata6:rc_AA955182_at",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LOC102554525///Gata6:rc_AA955182_g_at",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Myo1e:rc_AA955302_at",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rab10:rc_AA955306_at",12.1855878384606,11.9019227880861,11.6077001881372,11.9074915933431,11.3960695576399,11.6092249184221,12.0274913694537,11.6699037272569,11.192477763518,11.6823801666562,11.5302600117233,11.401252866694
"Atp2b2:rc_AA955388_s_at",7.34872815423108,7.29920801838728,NA,7.42877889133759,1.84799690655495,NA,6.39403389536778,NA,6.30924896081662,6.80606622608903,5.02236781302845,6.12308675098106
"Mapkapk3:rc_AA955477_at",9.35093918154643,8.8369971089196,9.96202839277775,9.10118781525974,8.5630055530624,8.46515822966425,8.11009175192513,8.34872815423108,8.53216108498321,9.62021982550749,9.25006150271721,9.95564990752837
"Mapkapk3:rc_AA955477_g_at",11.5150098601145,11.2369111114446,11.4534764246166,11.0575856538798,10.5032294598137,10.2447205993413,10.0916998341368,11.3722665330547,10.9822092881619,11.5816713585781,11.6457484854683,11.7629633185574
"Srsf5:rc_AA955554_at",5.54225804976692,5.0703893278914,NA,3.57288966842058,4.44625622988956,2.51096191927738,NA,7.96173907260414,NA,6.02014657311178,5.93781516880342,4.99095486039699
":rc_AA955600_at",10.0454866563595,9.76801886861058,8.75455350631966,8.56947590177766,8.85704791648716,8.41827429388054,8.85112436288675,9.83130724380205,8.58983837577219,9.50501755552812,9.17017544759187,8.36763315939816
"Ppp6c:rc_AA955808_at",9.51175265376738,9.01959072835788,9.58646452588639,9.37525668833715,9.67065624911844,9.4520352735462,8.55074678538324,8.28632672709055,8.1053847492476,9.27751988664136,8.52708597880746,8.61434176271485
"Tra2b:rc_AA955859_at",8.11426290059405,8.25361115194717,7.43546191447928,7.34872815423108,6.34518344718767,7.04439411935845,4.60288440871842,8.8382584817133,7.77346892790519,7.76022094646651,7.33806779754262,6.992088609014
"Zfp706:rc_AA955950_at",6.59395128394841,6.81634370528486,6.27798474729977,4.23266075679027,NA,6.47411151394241,6.02014657311178,7.14974711950468,6.53605290024021,8.02347715183043,7.45285896471381,NA
"Mgst2:rc_AA955983_at",12.4999704237522,12.8605050568079,12.5688586654045,12.462860090208,12.3484238728074,12.2567099468112,12.1782913699566,12.8941735592156,12.9027331056694,13.0287521571074,13.243218620624,13.5677303396585
"Ykt6:rc_AA956066_at",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ube2a:rc_AA956114_at",11.587261841155,11.8670084021428,11.8288108539411,12.3269069356738,12.2133169012114,12.08842387578,11.3961766182344,12.1881560959222,12.1871355289636,12.3058622509738,12.2858645470318,12.1118203313442
"Nrxn1:rc_AA956149_at",4.8923910259134,6.69348695749933,6.96578428466209,NA,7.47816289273763,7.39746072605472,6.73335434061383,NA,8.23935985027747,3.73335434061383,8.5274770060604,4.96347412397489
":rc_AA956332_at",NA,NA,NA,4.5298209465287,6.03121873061072,5.8073549220576,NA,4.94953493301701,NA,NA,NA,NA
":rc_AA956437_at",NA,NA,NA,NA,NA,NA,NA,NA,5.09169983413681,NA,NA,NA
":rc_AA956507_at",6.35049724708413,7.28540221886225,7.01903466936434,7.31015831794782,7.06177619758669,8.00674683244059,8.12773644358883,6.74281466986289,4.02680005934372,7.17692111164436,6.77610398807316,6.98185265328974
"Nr1h2:rc_AA956855_at",NA,NA,NA,NA,NA,NA,5.11270013274936,NA,NA,NA,NA,NA
"Ece1:rc_AA956930_s_at",NA,NA,NA,7.51096191927738,7.7045953476324,7.31650781910311,7.95011842950258,NA,NA,2.78659636189081,NA,4.45285896471381
":rc_AA956941_at",8.16741814583174,7.68439798363757,7.14363830992204,7.4749227003798,7.1106138055009,7.00450139223494,7.58195375084882,7.15886210620845,7.48058827023386,7.21140163741847,7.30560578958543,6.03121873061072
"Arl5a:rc_AA956958_at",10.1632722870681,9.8412498295168,9.96737037701611,9.39574832817903,9.09908476089186,9.29806256771902,9.43983088398139,9.28886607416582,10.0664928732588,9.67630972700068,9.43546191447928,9.55074678538324
"S100a8:rc_AA957003_at",6.36981542428391,6.05311133645956,NA,6.60733031374961,6.24982454861618,5.71699089440494,6.5713734359732,5.47248777146274,5.89965902637744,1.92599941855622,6.83289001416474,5.59991284218713
"Mgat1:rc_AA957132_s_at",8.4524471779147,7.23935985027747,9.16390121381454,8.27705487614873,8.52708597880746,8.65999589242998,9.18413149394059,6.81762325751143,7.97384083953315,7.71080643369935,7.88691589584725,8.70528679027247
"Lmnb1:rc_AA957201_s_at",7.45368218587218,0.765534746362977,7.0574502721839,1.26303440583379,5.43295940727611,NA,6.0574502721839,4.19377174339668,2.51096191927738,4.53605290024021,5.14567745519564,6.19770815795585
"Ccnd1:rc_AA957218_at",9.29347164883813,8.30697305714083,7.96289600533726,8.59730769114099,8.66994800411605,8.05311133645956,8.32373033752135,8.43754402631547,8.1261882105221,8.04220656012069,8.70977310785294,8.72996056101802
"Atp2a2:rc_AA957510_s_at",13.1172210091464,12.1699563095887,12.2547333892467,12.200438879598,12.0819161151419,11.6347656816898,11.6832139549344,12.4428916739755,12.4159265819514,12.1976774463074,12.0569424776481,12.0518546777605
"Polb:rc_AA957640_s_at",10.3875865658194,10.2266530232778,9.94324739590155,10.6542779952612,10.7701683201034,10.6669340778961,10.8233672400462,9.38262402657492,10.1573469353628,9.95317792025875,10.3333790066231,10.0789513413948
"RGD1565456///Nutf2:rc_AA957777_at",12.5219684272377,12.858253029427,12.741909333823,12.332512145207,12.0419328818422,11.9618114080872,11.6047385344599,12.1059412372163,12.8509876783955,12.800717934194,12.5588033402543,12.2404634096601
"Cacnb1:rc_AA957892_at",6.22496636500027,NA,NA,8.48502423332337,6.34518344718767,5.5668151540109,8.62131930101419,7.78332568481352,NA,NA,NA,5.25171909260596
"Map2k2:rc_AA957896_s_at",10.6107480389778,11.074542899023,11.0585329702016,11.0987558815413,11.2630344058338,11.1142629005941,11.1737395892824,11.0525001257098,11.1244444600086,11.4784662880016,11.1947568544222,11.5142702314224
"Slc7a1:rc_AA957917_s_at",9.55113145277411,8.03837033173068,8.00168966840421,NA,6.67666233485797,NA,NA,6.28909670241999,7.97842446544086,7.51333282374013,8.14261765544658,8.27239650903748
"Mcpt2:rc_AA957923_at",NA,NA,NA,2.74416109557041,NA,1.58496250072116,NA,NA,NA,NA,NA,2.32192809488736
"Mapt:rc_AA957930_s_at",5.63807383718072,NA,5.12101540096137,9.46474993900329,10.3955341354623,10.9094431087056,11.0748773439421,6.97498811199193,NA,7.85673675611911,6.87528859822269,7.35931031689044
":rc_AA957961_at",10.0310808517899,10.5501695919205,9.75922242638451,8.79116288855502,8.39403389536778,9.09829532446128,9.08347932733184,10.9184905922923,10.1637754503972,10.1321141025827,10.0998737655825,9.83557674503875
":rc_AA958273_at",4.27798474729977,4.90689059560852,4.74953426766926,6.18982455888002,3.71149490665009,6.67383905599044,5.90929308582382,6.13750352374993,7.12308675098106,NA,NA,5.9518675043269
"Ppig:rc_AA963091_at",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Polr1b:rc_AA963267_at",6.61176256006487,7.02458563827827,NA,2.8073549220576,3.13750352374994,4.88752527074159,5.73063995591679,5.60880924267552,5.89481776330794,6.09169983413681,6.13750352374993,5.47248777146274
"Pten:rc_AA963447_at",9.81330021270253,8.51963625284321,9.11971929536625,9.51569983828404,9.67983193343985,9.65696108147421,9.69783635796238,8.20261362014849,8.15734693536284,9.14491311343424,8.82813648419411,8.87498134765377
"Cyp51:rc_AA963449_s_at",11.0096886789577,11.6377569454121,11.7960396088298,11.2441259432837,11.233380006514,10.0821490413539,9.43941536121329,12.0401869613091,11.1846894166188,11.7685151801942,12.4529361616553,12.528991236406
"Eef2:rc_AA963674_at",13.5851738175256,12.908036031368,13.8557444843207,13.7440244065252,13.5868280624993,14.0110088075872,14.0310549980439,12.4975275433218,11.9304416730387,12.5184318664574,12.8488380768478,13.5415927590267
"Map2k2:rc_AA963674_g_at",11.2856911913301,11.5832238324811,11.3476767280218,11.3882325968956,11.5896043354036,11.4136279290242,11.6058961541527,11.3247993548187,11.6224636976925,11.6082086106343,11.6349925098337,11.8717512598544
":rc_AA963682_at",8.62607403609031,NA,NA,NA,NA,0.137503523749935,NA,NA,NA,NA,NA,NA
"Cyb5r3:rc_AA963839_s_at",9.55151601762801,9.90929308582382,10.0659546044191,10.2231570402689,10.5089831848554,10.2950801327646,10.2406720962397,9.30035256032822,9.92733353171248,9.52591226074335,9.61544572530479,10.0316322880282
"Gpc3:rc_AA963857_at",6.55151601762801,7.3389591754152,6.78659636189081,6.4708621994137,6.76818432477693,5.70043971814109,6.2364926183813,6.7839804136838,6.32732808262995,6.27426166125705,6.15177765473205,6.37851162325373
"LOC100912338///LOC100910200///LOC100365043///LOC100364835///LOC100359692///LOC684797///Hist1h2bcl1///Hist1h2bd///Hist1h2bh///Hist1h2bl:rc_AA964055_at",NA,7.94778302625542,7.5909612413426,7.95128471496697,7.36544758855011,6.56071495447448,5.62351574149055,6.64673869830785,5.83035674741922,7.08108392868763,7.54070926267143,5.20554891117303
"Ndufb8:rc_AA964320_at",13.7215264640075,13.952167913125,13.4814967366181,13.3493227008653,13.2107930850659,13.3123866599611,13.43841501882,13.9605178640093,14.1379517347154,13.6619450667023,13.6809528318164,13.6575417597034
"Ap2b1:rc_AA964379_s_at",10.2810026960279,9.19401808422215,9.75488750216347,9.84454885592944,9.71973105674985,9.56281480869233,9.50243403868212,9.10459875356437,8.64421681845824,9.41193462479118,9.4643415327611,8.95011842950258
"Arf2:rc_AA964530_at",8.32867492732795,7.79311555527435,7.29001884693262,7.98697970917658,7.84987419379562,7.82273014794452,8.22158712126481,7.68999797141945,7.33449676839042,7.84423498775875,7.60806996772166,7.63008507000212
"Lhx5:rc_AA964615_at",2.48542682717024,NA,NA,NA,NA,NA,NA,NA,NA,4.59693514238723,6.34340782229781,6.59544398458948
"Parp1:rc_AA964849_at",8.148222340387,7.89542381038297,7.63517394667492,8.21626083716506,7.68158981722124,7.10013667128545,7.6724253419715,7.30651744524982,6.13134253912326,7.0574502721839,7.14669594803066,NA
"Wt1:rc_AA965119_at",7.51648798090997,NA,7.72587745912023,9.28123458464702,NA,5.12101540096137,6.73470962022584,NA,NA,NA,6.14974711950468,NA
"Slc12a3:rc_AA965132_s_at",NA,NA,NA,NA,NA,6.85424505422013,4.78659636189081,NA,NA,NA,NA,NA
"Hnrnpa1:rc_AA965147_at",10.7235756257997,10.7756102807595,10.4425288687325,9.89314981993547,9.88096096263254,9.51865315567339,8.24031432933371,10.8313864235744,10.281350514981,10.6645361724468,10.2250869060072,9.17791779219584
"Ywhae:rc_AA965154_at",10.4161641647331,10.3019533951261,10.2032256317985,9.85906882469236,9.74785730009594,9.70684132563605,8.68615031598089,10.6915690594043,9.85704791648716,9.5073982409543,9.56529252058102,8.83731255552431
":rc_AA965261_at",7.11374216604919,5.40599235967584,6.25738784269265,6.72519581722666,5.96347412397489,7.58571370877816,7.08214904135387,7.17692111164436,6.65963918701565,5.23266075679027,6.71699089440494,4.4594316186373
"LOC100912619///LOC100909419///LOC100364260///LOC100363434///LOC100361876///LOC100361445///LOC100361385///Rps29:rc_AA965264_at",14.7722320847115,14.6061969831849,14.5358281903729,14.4074735832624,14.0394245982088,14.400058883588,14.476518392,15.0589176398466,14.898695850985,14.4300604616941,14.6267585239529,14.8269208309231
"LOC100911856///RGD1559962///RGD1561694///Hmgb2l1///Hmgb2:rc_AA996401_s_at",12.0631253934588,12.831129073424,12.5172018634493,11.2994942390094,10.9345017584695,10.1599974409733,10.2238810424792,12.8928842874221,12.7675223862285,12.1185842470025,12.2346977004196,11.8990547561944
"Ascl1:rc_AA996446_at",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Aldh3a2:rc_AA996484_at",6.93428059364002,6.22496636500027,6.44956137461324,7.42794133250948,7.83225711437793,3.93545974780529,7.33360262826828,7.54843662469604,7.467605550083,6.24412594328373,7.78920757534734,7.17692111164436
"Aldh3a2:rc_AA996484_g_at",6.97956810009519,7.15279185163912,8.60436789989375,9.12876767668555,9.04957631715597,9.37460481919094,9.30537778562748,5.54225804976692,6.98071082890019,6.53915881110803,7.20847824221171,8.13185696060879
"Slc32a1:rc_AA996551_s_at",7.04330075436418,NA,6.3327079336406,8.06447332875342,7.3389591754152,5.8923910259134,6.48058827023386,5.29278174922785,6.29094040240368,7.02790599656988,4.877744249949,7.17692111164436
"Pak3:rc_AA997367_s_at",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bmp2:rc_AA997410_s_at",NA,NA,NA,NA,NA,1.48542682717024,NA,NA,4.26303440583379,NA,2.74416109557041,4.92124588858559
"Nudt6:rc_AA997476_at",NA,NA,NA,NA,NA,NA,4.8923910259134,NA,NA,NA,NA,NA
"Lman1:rc_AA997526_at",5.94953493301701,3.91647664443772,NA,NA,NA,NA,NA,NA,7.24412594328373,NA,6.05961485629722,2.82781902461732
"Cyp51:rc_AA997614_s_at",10.3739526553702,10.7806217830509,11.5877306443829,10.5086861404755,9.62406432950941,10.0513449095347,9.15658875278909,9.6637359841313,10.1545649824542,11.3029815660029,11.8340364378282,12.2487577732837
"Apob:rc_AA997806_at",8.91856512898944,8.38284014447524,8.14363830992204,8.43504513127809,8.38887833881199,8.42248531567029,8.56833618213375,8.70251902915328,5.65821148275179,8.38024459047818,8.30012372456901,7.62131930101419
"Tmsbl1:rc_AA997865_at",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cyp2d4:rc_AA997886_s_at",10.1999176802746,9.26256470208851,9.60696034451027,10.5296257635424,10.3564519702218,10.090509437061,10.5329402883729,9.81346055669168,9.46332001105809,9.98911061652212,9.93943229287856,9.80025280637239
"Evl:rc_AA997968_at",NA,6.85174904141606,4.92599941855622,6.06608919045777,6.3019533951261,6.34695688937888,7.28632672709055,4.39231742277876,6.69627208392586,6.33628338786443,NA,NA
"Ccnb1:rc_AA998164_s_at",11.9674064043118,11.9324731440088,11.5143195518005,10.6734857573378,10.3666500622283,9.80170835891646,8.61507783162923,11.8042923874427,11.9744504416225,12.048691207261,11.7525060928415,11.7378388365954
"Afp:rc_AA998229_at",NA,6.24792751344359,5.1168637576909,6.29094040240368,5.3819754785573,6.05311133645956,5.77346892790519,NA,NA,NA,4.86789646399265,4.11270013274936
"Pld2:rc_AA998338_s_at",6.38887833881199,NA,7.22689381357139,8.60733031374961,9.05446865619548,8.07199858075306,8.3789450602529,6.59991284218713,4.97269265400426,7.07146236255662,7.96866679319521,8.403012023575
"Pitpnb:rc_AA998446_s_at",11.3033812124285,10.2683080623977,11.2479868335662,11.063664718714,10.5849625007212,10.7390210967044,10.6117625600649,9.53760669149529,10.1137421660492,10.0283205045575,10.0792180872661,10.2493505236272
"Hspb1:rc_AA998683_at",10.4632178190948,10.4004525402764,9.65892551149237,10.3386249732499,10.2299003062213,9.6582114827518,10.1224397735089,9.60492381604251,9.12850993750829,9.80203161570493,10.4244812533518,10.020702203791
"Hspb1:rc_AA998683_g_at",9.26115467261557,10.1377596613522,11.0154847461159,11.8298020018667,12.0953640540648,12.1136770610134,12.6653581259896,10.0518886559054,10.0924928868591,10.408223578286,10.2302606646698,11.0663583248753
"Nolc1:rc_AA998882_s_at",9.68158981722124,9.08746284125034,9.39231742277876,7.69488019279919,7.06285565520599,7.55074678538324,6.8073549220576,7.66249036391378,8.56071495447448,8.35579154675365,8.5274770060604,8.5168818908212
"Lepr:rc_AA998983_at",NA,NA,NA,NA,NA,3.37851162325373,NA,1.76553474636298,NA,NA,NA,NA
"Ndufb8:rc_AA999168_at",NA,3.76553474636298,7.14873077917319,6.26303440583379,7.2667865406949,6.95070169008901,7.44542875923832,7.12101540096137,7.16791986555194,7.76155123244448,NA,6.04439411935845
"Map4k4:rc_AI007614_at",7.63589946594638,7.47897180503294,6.26491169307446,5.52042224852645,5.40599235967584,6.2460279805281,7.16188768237689,8.59469782732387,7.94895120044142,7.66604642940879,8.12412131182919,7.65749710044411
"Hsp90ab1:rc_AI007820_s_at",14.6617168709888,14.5802055609114,14.509509050945,14.3680221170339,14.2179501270264,14.3711776654677,14.2195315691679,14.6970164119097,14.5664405924884,14.4794771449943,14.4820074976769,14.645512084197
":rc_AI007824_at",13.831554666163,14.1297659813107,14.3644493208599,14.2663034145953,14.421499459671,14.7236022884074,14.6100905250853,14.6325011166869,13.9236338955683,13.7246524031714,14.2985638142949,14.5514499278386
":rc_AI007824_g_at",12.8781467314807,13.2725568902973,13.406324604877,13.278028320308,13.6013413509761,13.8310894770183,13.9707260586304,13.6792931528227,12.8349647685616,13.0730034530099,13.2117514388206,13.1149623417929
"Dclk1:rc_AI007835_at",NA,6.89845023280787,6.12101540096137,7.48623167798101,7.72451385311995,7.12515513132229,7.78985964091365,NA,6.07681559705083,NA,3.97269265400426,5.71973105674985
"Hgs:rc_AI007857_at",10.2485206049384,10.0646080530418,10.9874772024836,11.5285517848477,11.4237987432668,11.1053847492476,11.1852471236192,9.82033854374834,9.64457735701838,9.84987419379562,10.1415962783838,10.379811543787
"Me1:rc_AI008020_at",8.11738336693148,7.25644459647344,7.76354436429392,7.3264294871223,7.61470984411521,7.71973105674985,7.95419631038687,8.31786479839195,7.66604642940879,7.48944659862258,7.41362792902417,7.32102612859297
"Hsp90ab1:rc_AI008074_s_at",13.4832741612357,13.374373878219,13.4387918525783,13.2301705834958,13.0936651452668,13.2106713437856,12.706647100295,11.8442349877588,12.4883171694992,13.1975238782578,13.1249774963108,13.4888443464573
"Amd1:rc_AI008131_s_at",10.4793760911617,9.51943968699498,10.3009244909763,9.86387652022109,9.42731284413496,9.80122333788621,9.8414070971946,10.129283016945,9.57175264350355,9.50422311991285,9.23912113181231,8.50462039240355
"Unc50:rc_AI008423_at",10.353698209048,10.9125151448024,10.250179965175,10.6837841641306,10.5207168865426,10.6303581439247,10.6871131922991,11.2117058173603,10.8232876189175,10.765534746363,10.8512024624965,10.3483962076773
"Mfge8:rc_AI008638_at",11.5835999383367,11.9248867144049,11.7154043606369,12.5598550415136,12.7177835075007,12.8891046383065,13.1001202410826,11.5625286448432,11.8945904300027,11.9039947871692,12.1267044728432,11.9256656974118
"Smad4:rc_AI008639_at",7.80542144617176,7.51963625284321,6.82273014794452,7.48784003382305,7.39660478118186,7.12412131182919,7.51412226017071,7.90568784852686,6.81762325751143,9.01374139205874,7.61691636257881,7.4262647547021
